,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
3181,0,Thu Jun 18 00:47:23 2009,Really needs her Rave King. Even though he's so far away.. ,really need rave king even though he far away
3182,0,Fri May 29 23:36:38 2009,"I can't find my GG cd!! I wanna cry  Can't find it, so i'm here. Internet again :O",cant find gg cd wanna cry cant find im internet
3183,1,Mon May 18 05:15:37 2009,headed to chicago for a great week ,headed chicago great week
3184,1,Mon Jun 01 23:16:18 2009,Will take me at least another day to complete reading all the blogs  stay tuned... http://bit.ly/blizzconticket09,take least another day complete reading blog stay tuned user
3185,1,Fri Jun 05 14:11:02 2009,"@ShamelessAngel OK, just spoke with @Kaoness, amendment posted : http://bit.ly/14xvke  ",user ok spoke user amendment posted user
3186,0,Mon Jun 15 17:14:48 2009,I'm very sleepy tonight. It's been a long day for me. None of my friends are online..  ,im sleepy tonight long day none friend online
3187,0,Sun Apr 19 11:30:27 2009,@Javamomma still work 2 do   cos we're gonna move the living room in my room and put the wall down and make an arc instead lol,user still work 2 co gonna move living room room put wall make arc instead lol
3188,0,Sun May 31 07:11:18 2009,is really missing LOST and Ugly Betty ,really missing lost ugly betty
3189,0,Sun May 17 01:24:50 2009,".@MayorOfLondon Would love to listen to your phlog, but it doesn't work on an iPhone ",user would love listen log doesnt work iphone
3190,0,Mon Jun 15 04:51:47 2009,@kaaatieexlee I know same!! I had to like stop the song ,user know like stop song
3191,0,Wed Jun 17 10:58:55 2009,"@Jonasbrothers haha, i was just talking about u.  And i can't i live in UK. have a great time there. anyways x",user haha talking u cant live uk great time anyways x
3192,1,Mon Jun 15 11:36:27 2009,w00t! I am back. ,w00t back
3193,1,Sun May 31 14:51:23 2009,@amber_benson http://twitpic.com/6d2kp - It looks like an orange beer.  Cool glass of orange beer ,user user look like orange beer cool glass orange beer
3194,0,Wed Jun 17 17:41:26 2009,Sandy is crumbling away. She's dying...  what to do.,sandy crumbling away shes dying
3195,1,Mon Jun 15 14:29:28 2009,It's bedtime baby - hoping for good news in the morning ,bedtime baby hoping good news morning
3196,0,Mon Jun 15 21:59:16 2009,Some peolple do not understand that should not get in some things ... ,people understand get thing
3197,0,Tue Jun 23 09:03:43 2009,miss you    // going to see my stepmom &amp; later ill be downtown .,miss going see stepson amp later ill downtown
3198,0,Mon Jun 01 17:44:57 2009,@JennaRaeLove text me again cuz i didnt get it  13109611046,user text cup didnt get 13109611046
3199,0,Thu Jun 18 10:41:09 2009,I have a test in chemistry tomorrow! ,test chemistry tomorrow
3200,1,Sun May 31 15:05:38 2009,Day 5 of the shred is done - kids are semi napping - a cold diet pepsi and a brownie is in my near future ,day 5 shred done kid semi napping cold diet pepsi brownie near future
3201,1,Fri Jun 05 19:18:20 2009,"i am now the admin officer, cadet ensign navarro! oh yes and now world domination follows ",admin officer cadet ensign navarro oh yes world domination follows
3202,1,Sun May 03 17:29:29 2009,"Wooot Just watched Full Metal Alchemist: Brotherhood 5, I'm Getting used to mustangs new voice... that episode was awesome ",foot watched full metal alchemist brotherhood 5 im getting used mustang new voice episode awesome
3203,0,Sat May 30 13:06:12 2009,Anyone want to do anything? ,anyone want anything
3204,1,Mon Jun 15 16:53:22 2009,@srvp Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,user get 100 follower day using user add everyone train pay vip
3205,1,Sat May 30 02:44:58 2009,"@mslaurenlondon So happy I saw u guys 2day Girl almost gave Liris whiplash, that mya the bee was buzzin all in my ear  xoxo",user happy saw u guy 2day girl almost gave iris whiplash mya bee buzzing ear oxo
3206,1,Sun May 17 07:07:08 2009,@tinaodarby our flight arrives @10pm on the 19th so technically the 20th is when we're back lol. Will post ALL pix then 4 the world 2 c  ,user flight arrives user 19th technically 20th back lol post pix 4 world 2 c
3207,0,Sun Jun 21 02:31:20 2009,Have to in to school again tommorow. ,school tomorrow
3208,1,Fri May 29 07:36:54 2009,@louieevol yea def.  thats whats up.. im havin another one this wed. so ima promote it,user yea def thats whats im having another one wed ima promote
3209,1,Sun May 03 06:29:41 2009,@TokiHo probably not. lol. haha. pphew. thank goodness I'm not missing out on the fun. ,user probably lol haha nephew thank goodness im missing fun
3210,1,Wed May 13 21:09:48 2009,go add this band http://www.myspace.com/ofmachinestheband there pretty damn sweet  you will love them....I promise !,go add band user pretty damn sweet love them promise
3211,0,Fri May 29 14:38:38 2009,IN PAIN. my big toe got stomped on during the hokey cokeu. it's throbbing. anyone have any suggestions to heal it? ,pain big toe got stopped hokey coke throbbing anyone suggestion heal
3212,0,Mon Jun 01 05:25:40 2009,is on his way to work ,way work
3213,0,Sun Jun 21 06:55:04 2009,Financial accounting exam -TODAY  last day at the canadian association of magicians convention...,financial accounting exam today last day canadian association magician convention
3214,1,Wed Jun 03 07:50:15 2009,@LiZAmtl  good morning btw,user good morning btw
3215,0,Fri Jun 19 17:01:42 2009,"@nicolerichie school bathrooms are if not worse than public toilets  shamefully, yesterday",user school bathroom worse public toilet shamefully yesterday
3216,1,Mon Apr 20 07:45:10 2009,@rerkaizen vi@tubilino - Maybe tomorrow I'll be able to spend more time here. Not today.  ? http://blip.fm/~4mwmi,user user maybe tomorrow ill able spend time today user
3217,1,Tue Jun 16 04:31:51 2009,day off wooooo! ,day voodoo
3218,0,Sun May 31 00:23:34 2009,@TeekDaFreekCxC nah im 18 lol i can club but cant drink in da bars yet  lol,user nah im 18 lol club cant drink da bar yet lol
3219,1,Fri Jun 05 22:14:25 2009,@j_draper haha sounds like youre having too much fun!  be careful!,user haha sound like youre much fun careful
3220,0,Mon May 04 06:08:20 2009,"hate it when he goes home, absoloutly gutted! ",hate go home absolutely gutted
3221,0,Wed Jun 17 15:31:55 2009,@bencusick92 I was just nodding off and josh decided to finally reply to me :-/ stupid phone was loudly singing don't forget at me  haha x,user nodding josh decided finally reply stupid phone loudly singing dont forget haha x
3222,0,Sun Jun 21 07:57:06 2009,happy fuckin fathers day.. ,happy fucking father day
3223,0,Mon Jun 01 22:20:37 2009,@kasiafink My Mom is in Mexico right now. No chance of me getting cake any time soon ,user mom mexico right chance getting cake time soon
3224,0,Mon May 04 06:43:58 2009,is sad because of karma down ..  http://plurk.com/p/rr5fj,sad karma user
3225,0,Sun May 17 22:51:47 2009,@argyle_socks hahahaa... i'm thinking arby's ,user hahahaa im thinking arb
3226,0,Tue Apr 07 05:48:32 2009,"Oh no, my server has just died  support (e.g. brother-in-law) are onto it though",oh server died support eg brotherinlaw onto though
3227,0,Mon Jun 15 21:08:52 2009,Catherine Hardwicke talks Taylor and Twilight: It makes me a little sad that she's not directing New Moon!  http://tinyurl.com/ndnb75,catherine hardwicke talk taylor twilight make little sad shes directing new moon user
3228,0,Fri Jun 19 22:08:22 2009,I also might have to get a new iPhone as the new software is a bit crap on my old 2G one ,also might get new iphone new software bit crap old 2g one
3229,0,Fri Jun 19 11:24:03 2009,@zimnla You're welcome...sadly I can't even read them myself. LOL My computer won't open tinyurl's for some reason. ,user youre welcomesadly cant even read lol computer wont open tinyurls reason
3230,1,Tue Apr 07 08:25:59 2009,@MMiddleton Is that where Geekman has his secret lair? ,user german secret lair
3231,0,Mon Jun 15 02:03:59 2009,@PINBOARDblog  low blow,user low blow
3232,0,Fri Jun 19 13:03:19 2009,@lovekikiii I just woke up how awful is that  what about youuuuuu,user woke awful youuuuuu
3233,1,Tue Apr 07 05:24:44 2009,"@hansonmusic http://twitpic.com/2t5nz - Zac, you look so sad. It's okay to smile, you deserve it. ",user user zac look sad okay smile deserve
3234,0,Mon Jun 15 00:12:35 2009,I am not in the office. I have handyman rebuilding the sink in my house. ,office handyman rebuilding sink house
3235,1,Fri May 29 18:55:55 2009,im backk...wow that took such a long time! :S lmaoo ,im backkwow took long time lvaro
3236,1,Sat Jun 06 09:52:31 2009,@fashionchalet anytime ,user anytime
3237,0,Fri Jun 19 16:47:48 2009,"@tommcfly thats not so good for me, cause its harder for me to get an answer from you!! ",user thats good cause harder get answer
3238,1,Sun Jun 14 23:16:03 2009,got my true blood fix. now i can sleep ,got true blood fix sleep
3239,1,Sun May 31 16:42:03 2009,@firesty what auction? ,user auction
3240,1,Sat May 30 11:54:40 2009,@ceoltoir Never to late! I appreciate all the suggestions I can get. Thanks ,user never late appreciate suggestion get thanks
3241,1,Fri May 22 04:32:03 2009,"@619WriterScript I love it, but I'd like to point out that I'm involved with the game's development. ",user love id like point im involved game development
3242,1,Tue Jun 02 04:43:35 2009,"@klstewart That's babies all over.  If you had something you needed to concentrate on, she would be wide awake demanding attention ",user thats baby something needed concentrate would wide awake demanding attention
3243,1,Wed Jun 03 03:11:05 2009,is gunna go home and have somefink to eat soon ,gonna go home somefink eat soon
3244,0,Sun Jun 07 19:18:42 2009,"@Fulmer Right now, we kinda are. ",user right kinda
3245,0,Sun May 31 03:51:12 2009,well was dissapointed that stavros flately didnt win last nights britains got talent final  i want to go to the live show and see them,well disappointed star lately didnt win last night britain got talent final want go live show see
3246,1,Sun May 17 22:54:20 2009,Waiting for the weekend to get here so I can be on the beach!!!  Crossing my fingers for nice weather!!,waiting weekend get beach crossing finger nice weather
3247,1,Mon Jun 01 01:14:26 2009,@mizzdangerous its easy just treat people how they treat u... works for me ,user easy treat people treat u work
3248,1,Wed Jun 03 00:56:15 2009,yay - halfway through the week  already sleepy and its only 10am,yay halfway week already sleepy 10am
3249,1,Sat May 30 08:51:14 2009,@rhettroberts http://twitpic.com/69ffo - WOW! So stunning and lush - I love it! ,user user wow stunning lush love
3250,1,Sun Jun 07 01:57:34 2009,"@treacherousd lol, i get sleep all the time.. from about 4am till about noon. haha, my sleep schedule is always different each nite. lol ",user lol get sleep time 4am till noon haha sleep schedule always different site lol
3251,0,Sun Jun 07 05:49:20 2009,watching the rain come down on my washing! ,watching rain come washing
3252,1,Sat Jun 06 19:30:25 2009,@ChasityRomero then go! Haha ,user go haha
3253,1,Mon Jun 01 23:40:27 2009,bored. needs to be motivated  i'm not looking for redemption ,bored need motivated im looking redemption
3254,0,Sun Jun 07 02:46:01 2009,"Gah. My motivation has run away. I miss it  I could do with it right now, really.",ga motivation run away miss could right really
3255,0,Sun Jun 07 01:05:14 2009,I just woke up and it's crappy Sunday ;( I have to study and play some basketball but WEATHER SUX ,woke crappy sunday study play basketball weather sup
3256,0,Fri May 22 07:43:11 2009,now the fan on my puter is running all the time  while running its laggin  my bf cleaned it but idk? no money for a new one ,fan outer running time running lagging bf cleaned id money new one
3257,1,Wed Jun 03 02:02:44 2009,@trswift I'll wear it on Sunday ,user ill wear sunday
3258,0,Sun May 31 11:03:55 2009,If I dont get my tickets paid in 2 weeks Imma go to &quot;federal pound me in the ass prison&quot;  #MQD,dont get ticket paid 2 week mma go quotfederal pound as prisonquot mid
3259,1,Sun Jun 07 02:34:03 2009,Band did very melodic dark metal cover of 'The Rainbow Connection'. Awesome. ,band melodic dark metal cover rainbow connection awesome
3260,1,Mon Jun 01 01:28:12 2009,mum and i made a deal: she'd find two articles for my LCS essay and i'd do the grocery shopping. we were both victorious ,mum made deal shed find two article lcs essay id grocery shopping victorious
3261,1,Wed Jun 03 04:49:57 2009,@annwhit WELCOME BACK!!!!!!!! I missed you!!!! ,user welcome back missed
3262,1,Thu Jun 04 22:43:02 2009,okay back to my music now tweeters - tweet u later ,okay back music theater tweet u later
3263,0,Wed Jun 24 22:16:06 2009,"Shitty movie 1, Trapped Ashes and shitty movie 2, the haunting of molly hartley. Both were as bad as the new Friday the 13th if not worse ",shitty movie 1 trapped ash shitty movie 2 haunting molly hartley bad new friday 13th worse
3264,1,Sun May 17 23:34:14 2009,@Levigato good luck in your maths today then ,user good luck math today
3265,0,Sun Jun 07 13:33:16 2009,"Schools out, bored, got a free realms account... Miss my Greenwood teachers and staff! ",school bored got free realm account miss greenwood teacher staff
3266,0,Mon Jun 01 01:56:55 2009,i'm so bored! i wanna go out with my friends.. ,im bored wanna go friend
3267,1,Mon Jun 15 00:10:05 2009,"during the day, I think I will die! It's so boring! But I've good news, it's not more than two weeks until I'm flying too Turkey ",day think die boring ive good news two week im flying turkey
3268,1,Sun Jun 07 01:59:50 2009,"sending beers on happalong.com  not a big drinker in real life lol  , but its always fun to exchange virtual beers ",sending beer user big drinker real life lol always fun exchange virtual beer
3269,0,Fri Jun 05 08:53:03 2009,"@georgefiddler Luckily for you, your UMN e-mail address exists forever post-graduation for students. Staff aren't so lucky ",user luckily umn email address exists forever postgraduation student staff arent lucky
3270,1,Sun May 31 05:39:20 2009,I saw a baby at the church and he was so cute. ,saw baby church cute
3271,0,Mon Jun 15 22:08:02 2009,I'd keep the ticket in a heartbeat if I could.. but there is no way...  ,id keep ticket heartbeat could way
3272,0,Mon Jun 01 03:47:05 2009,isPlayer Has Died! Sorry ,player died sorry
3273,1,Sun May 31 12:50:35 2009,"@Dannymcfly brazil loves you too, danny! ",user brazil love danny
3274,1,Mon Jun 01 05:17:40 2009,I wish iPhone vibrate was more vibratey (get your minds out of the gutter!) ,wish iphone vibrate vibratey get mind gutter
3275,1,Mon Jun 15 04:56:09 2009,Really like the look of the Salmon &amp; Anchovy Butter Terrine on #Masterchef. Must try it myself. ,really like look salmon amp anchovy butter terrine masterchef must try
3276,0,Tue Jun 16 20:19:02 2009,@AnnElizabeth84 I'm soo jealous!!! So wish they had them here ,user im soo jealous wish
3277,1,Fri May 22 03:25:58 2009,@Mobbster3000 good question!...think it's going to be the Wellington in town. bring on the real ale! ,user good questionthink going wellington town bring real ale
3278,0,Mon May 04 01:48:05 2009,Blergh.. Shit day. Shit people. Shit food. Stuck inside the shit office and didn't even go outside all day ,clergy shit day shit people shit food stuck inside shit office didnt even go outside day
3279,1,Mon Jun 15 00:09:59 2009,Not your fault no need to say sorry  -Chad,fault need say sorry chad
3280,0,Fri Jun 19 05:57:03 2009,Happy Midsummers Eve or whatever you all say. i want some ben&amp;jerry's ,happy midsummer eve whatever say want benampjerrys
3281,1,Sun May 31 15:19:34 2009,@jenwells Both John Brooks and Chuck Butler have called me a cradle robber ,user john brook chuck butler called cradle robber
3282,0,Sun May 31 15:38:56 2009,Sad that my best friends are going home to Oz tomorrow   Better start saving so I can afford to go to Perth in 18 months time!,sad best friend going home oz tomorrow better start saving afford go perth 18 month time
3283,1,Sun Jun 07 15:31:58 2009,ha! just found a contact page plugin for @swgapolitics. One less thing I have to custom build! ,ha found contact page plugin user one le thing custom build
3284,1,Sat Apr 18 14:25:02 2009,I'm kind of a big deal. Well accoding to Lips anyway ,im kind big deal well according lip anyway
3285,1,Mon May 18 03:21:49 2009,Assignments are dumb i HATE art ,assignment dumb hate art
3286,0,Tue Jun 16 01:27:01 2009,bored with red hair..wanna go back blonde now! ,bored red hairwanna go back blonde
3287,0,Sun Jun 07 16:52:18 2009,@bendaubney As soon as I find a small component of my mp3 which makes it possible... ,user soon find small component mp3 make possible
3288,1,Sun Jun 07 18:09:35 2009,@primeroguero do you need someone to walk the dogs. cause am free ,user need someone walk dog cause free
3289,1,Fri Jun 05 13:48:51 2009,@dannsimmons have you played with the Omnia HD yet? I am a nokia fanboy but the new Samsung has a gorgeous screen and is a faster symbian ,user played nia hd yet nokia fancy new samsung gorgeous screen faster syrian
3290,1,Sat Apr 18 22:12:40 2009,@aristotlemusic See you in a few minutes honey.  I can't wait to join you!  ,user see minute honey cant wait join
3291,1,Sun Jun 07 04:06:21 2009,@mcflyboards you're my knight in shining armour! ,user youre knight shining armour
3292,1,Sat Jun 06 16:53:14 2009,@candacecbure I can relate. I'm total a Pinkberry addict. Soooooooo yummy!! ,user relate im total pinkberry addict soooooooo yummy
3293,1,Sun May 03 03:37:20 2009,@marcomr sitting at Wieners and think about the good old days ,user sitting winner think good old day
3294,0,Sun May 17 23:59:58 2009,"Man, I was so excited to be back at work after being sick for so long! But there's nothing to do ",man excited back work sick long there nothing
3295,1,Mon Jun 15 21:49:34 2009,I Need To Lose Weigh...Gym Or What? ,need lose weighgym
3296,1,Sun May 17 10:59:07 2009,sunny &amp; 90. i luv washin my truck in my bikini bottoms. does that make me a redneck or a democrat??? ,sunny amp 90 luv washing truck bikini bottom make redneck democrat
3297,0,Fri Jun 19 15:26:17 2009,"@MelissainPhx  Don't be jealous.....be proud!!  I did it alone!! I didn't last long, couldn't get anyone to talk to me..... ",user dont jealous proud alone didnt last long couldnt get anyone talk
3298,0,Sun May 31 10:19:39 2009,Peter won't be quiet. ,peter wont quiet
3299,0,Fri May 22 01:19:13 2009,My dog Died  FUCKING ZUCKY..i'll miss ya Cody :'( finest malemute ever,dog died fucking zuckyill miss ya cody finest malemute ever
3300,0,Fri May 29 00:51:58 2009,I still have a very depressed feline fuzzball...it's another trip to vet tmrw to see what can be done...worried doesn't even cover it ,still depressed feline fuzzballits another trip vet tmr see doneworried doesnt even cover
3301,0,Fri Jun 19 08:04:15 2009,@smlimon aww... that's great! If you go next week I will make it for sure. Me too!! ,user www thats great go next week make sure
3302,0,Sat Apr 18 17:02:25 2009,shushhh girl...shut your lips...reaaaallly missing flowers for algernon right now ,shushhh girlshut lipsreaaaallly missing flower algernon right
3303,1,Wed Jun 03 05:56:46 2009,i LOVE haters... ,love hater
3304,1,Sat Jun 06 19:36:19 2009,@MIZZVEGAS Thanks ,user thanks
3305,1,Wed Jun 03 02:48:28 2009,"ok basically just emptied my bank account at the VIP party, will make a video shortly on it! ",ok basically emptied bank account vip party make video shortly
3306,0,Mon May 04 00:59:48 2009,dont wanna play netball ,dont wanna play netball
3307,1,Sat Jun 06 12:38:25 2009,"Having chips and spare ribs with stir fry veges for dinner, can't wait I'm starved ",chip spare rib stir fry vega dinner cant wait im starved
3308,1,Mon Jun 01 22:18:01 2009,"Miso soup, Superstar by Sonic Youth &amp; new magazines. life feels good tonight ",miso soup superstar sonic youth amp new magazine life feel good tonight
3309,0,Mon Jun 15 16:52:22 2009,"back from the malll with brandonn and lil mahaaaa. ugh, now i'm feeling really nautious and lightheadedddd ",back mall brandon lil aaaaaa gh im feeling really cautious lightheadedddd
3310,0,Tue Jun 16 17:30:13 2009,@essebee1 we have a playstation 2. it's not available for that tho.  even *i* would play that.,user playstation 2 available tho even would play
3311,0,Tue Jun 02 00:33:41 2009,aghhhhhhagahghahghaghag i cant got o melissa whitelaws party this saturday  wwwaaaaaaaa,aghhhhhhagahghahghaghag cant got melissa whitelaws party saturday wwwaaaaaaaa
3312,0,Thu Jun 25 01:30:28 2009,I had the most disrupted sleep due to worrying about results tommorow ,disrupted sleep due worrying result tomorrow
3313,0,Mon May 04 03:33:06 2009,@MrsMcFlyGrimmy Nope didnt get any. ,user note didnt get
3314,0,Wed May 13 23:14:58 2009,Working hard on aoc and not a single dowload ,working hard aoc single download
3315,0,Mon Jun 15 02:02:26 2009,@phoenixpwns  Sorry I couldnt make it I had to work ,user sorry couldnt make work
3316,1,Wed Jun 03 05:10:10 2009,Learning taxi etiquette quick ,learning taxi etiquette quick
3317,1,Sun May 31 19:35:07 2009,now going to sleep yeahh ! bonne nuit ,going sleep yeah bone nuit
3318,0,Fri May 29 16:07:36 2009,"@fifleaona I work in a room in the middle of the office, thus no windows. We call it the programmer cave, I  can only imagine the sky. ",user work room middle office thus window call programmer cave imagine sky
3319,1,Sun Jun 07 08:56:40 2009,"added a twitter-module on our website, to keep you all better updated ",added twittermodule website keep better updated
3320,0,Wed Jun 17 02:53:16 2009,@aNorthernSoul Ah i should have guessed. Sorry ,user ah guessed sorry
3321,1,Mon Jun 15 20:45:07 2009,@gizelleramos I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE BETTER ,user hope get better hope get better hope get better hope get better hope get better hope better
3322,0,Fri Jun 05 23:23:47 2009,"i need to do my religion assignment, but its at school ",need religion assignment school
3323,1,Fri May 01 21:45:51 2009,In North Beach. Haven't hung out in this neighborhood in so long.  nothing's changed since I used to go to school around here. Fun!,north beach havent hung neighborhood long nothing changed since used go school around fun
3324,0,Fri Jun 19 16:08:33 2009,dang.. doesn't look like I'm getting out of work early ,dang doesnt look like im getting work early
3325,0,Mon May 18 00:57:06 2009,"@mikebutcher if you get this to work let me know, it's been a pain for me and gave up however this was some time ago ",user get work let know pain gave however time ago
3326,0,Mon Jun 15 19:57:25 2009,office so cold.. forgot to bring my jacket.. ,office cold forgot bring jacket
3327,1,Fri May 22 00:22:46 2009,? @Alexmetric Hello sir.. Can't wait for when you have time for the podcast. Loving the new single! Peace E  http://tr.im/m4Hs,user hello sir cant wait time podcast loving new single peace e user
3328,0,Mon Jun 22 15:23:59 2009,"uh oh...bad news from DC/MD:  Metro train crash, 2 dead   http://kl.am/Uln",uh had news cmd metro train crash 2 dead user
3329,1,Mon Apr 20 02:12:30 2009,geekin it with @bytterflykissx2  ,seeking user
3330,0,Fri Jun 19 05:14:12 2009,"@CommunityCoffee Please tell me you're going to start selling K-Cups! I miss having Community at work, but all we have is Keurig machines ",user please tell youre going start selling cup miss community work keirin machine
3331,1,Mon Jun 01 14:06:37 2009,Wow...soon you'll be able to text 911.  Aussome. ,monsoon you able text 911 assume
3332,1,Mon Apr 20 01:53:26 2009,@jamie_oliver Very nice weekend!! Sun was shining in Holland....so dinner &amp; drinks on the beach!  What about you and the family??,user nice weekend sun shining holland dinner amp drink beach family
3333,0,Fri May 29 16:20:36 2009,@meryreino Really? Awesome..Im mad cuz my followers r goin down  *Take A Breath*,user really awesome mad cup follower r going take breath
3334,1,Sun May 03 11:59:38 2009,@crashypoo haha. Shut up ,user haha shut
3335,1,Mon Jun 15 20:25:01 2009,@jenisecook @articulatebrian I think I'm perpetuating the gabe issue here.  Oops!  Should read old tweets first for the back history ,user user think im perpetuating game issue oops read old tweet first back history
3336,1,Fri May 22 04:56:31 2009,@moonfall I actually thought of you when I read his little Shilo rant--I figured you'd kill me if I suggested you ,user actually thought read little silo anti figured you kill suggested
3337,1,Fri Jun 05 09:16:48 2009,@screamo_ranger Thank you thank you thank you ,user thank thank thank
3338,0,Sun Jun 07 08:34:28 2009,this is like deja-vu to a whole new level! ,like djvu whole new level
3339,0,Sun Jun 07 07:49:31 2009,aaaaaaaaahhhhhhhh my hair is a mess ,aaaaaaaaahhhhhhhh hair mess
3340,0,Fri Jun 05 09:15:51 2009,ouch! my ear hurts ,such ear hurt
3341,0,Sun May 03 08:56:36 2009,My teeth hurt ,teeth hurt
3342,1,Sat Apr 18 22:17:13 2009,going home. gonna rent a movie and cuddle with myself ,going home gonna rent movie cuddle
3343,1,Fri Jun 05 14:35:19 2009,"Oh forgot to do a follow friday, in that case i have one person for you @hairdryer as she is a complete legend  (Y)",oh forgot follow friday case one person user complete legend
3344,1,Mon Jun 01 20:14:31 2009,"...Hi, My name's Ani. I've been an MCR fan since '03. I give a hug to MCR fans old and new.  #MCRchat",hi name ani ive mr fan since 03 give hug mr fan old new merchant
3345,0,Tue Jun 02 02:54:24 2009,Looking forward to consuming salty foods without the bloating effect! Getting tired of being a human balloon! ,looking forward consuming salty food without floating effect getting tired human balloon
3346,1,Mon Jun 01 00:34:01 2009,Monday? More like &quot;Moan&quot; Day  I miss the weekend already,monday like quotmoanquot day miss weekend already
3347,1,Wed Jun 03 09:02:08 2009,Just waking up from a long prom night ,waking long prom night
3348,1,Fri May 29 21:09:40 2009,On my way to see disneys new &quot;up&quot; movie while listening to alt. metal! If that isnt masculine balance i dont know what is! ,way see disney new quotupquot movie listening alt metal isnt masculine balance dont know
3349,0,Sat May 30 07:55:50 2009,"last day at the sioux falls salon, i will miss my younkers family..  #fb",last day sioux fall salon miss younger family fb
3350,1,Tue Jun 02 02:45:22 2009,@SherineGamal  I doubt It ,user doubt
3351,1,Sun May 31 08:22:58 2009,"Testing Twitter, obviously... ",testing twitter obviously
3352,0,Wed Jun 03 04:53:15 2009,This will be my 10th driving lesson and yet I'm still hating it ,10th driving lesson yet im still hating
3353,0,Sun May 03 22:26:39 2009,@iheartbeans Hey.....  I know what you mean.. its been one of those weeks!!! ... im sorry...,user hey know mean one week im sorry
3354,1,Sat Jun 06 18:56:26 2009,"@SooSpecial I'm still waitin on my picture you was suppose to say, &quot;pose this for shaundrie&quot; ",user im still waiting picture suppose say quotpose shaundriequot
3355,1,Fri Jun 05 08:53:25 2009,@thatoneguy Har har ,user har har
3356,1,Sun Jun 07 09:16:45 2009,"ìì?´í?° ê²ì ë¦¬ë·° ì¬ì?´í¸ ê¸°ì?ì?¸ Arnold Kim say @arnoldkim so, sorry, no video chat for next iphone ",ì   ì ´ í ° ê ²  ì   ë ¦ ¬ ë · ° ì  ¬ ì ´ í  ¸ ê ¸ ° ì  ì ¸ arnold kim say user sorry video chat next iphone
3357,0,Mon Jun 15 11:01:09 2009,my ear phone s jus broke dan it I'm salty as heck... ,ear phone jus broke dan im salty heck
3358,0,Sun May 10 03:28:09 2009,@DebbieFletcher I really wanted to Conga.. Nobody seemed to like my idea though  Haha!,user really wanted conga nobody seemed like idea though haha
3359,0,Wed Jun 17 20:59:35 2009,@Pookthy not on iTunes ,user itunes
3360,0,Mon Jun 22 20:41:24 2009,"@HeyPaisley guh, I know. It's so sad. Poor little asian babies ",user gun know sad poor little asian baby
3361,0,Wed Jun 17 12:54:35 2009,3rd visit to the doctor. They're giving me a shot in the butt. Aaaah ,3rd visit doctor theyre giving shot butt aaaa
3362,1,Sat May 09 20:01:13 2009,@MeggieMouse what are you going 40 hours with out? i'd say my computer or my phone but i did that last week and i didnt care at all.. ,user going 40 hour id say computer phone last week didnt care
3363,0,Sun May 31 03:06:20 2009,@danmattia imo youre twittering to keep me awake  GO READ,user imo youre wintering keep awake go read
3364,1,Sat May 30 19:22:26 2009,Just finished the Fulton lobby board &quot;Have A Ball!&quot; with Daniel and Laura D. It's pur-ty  http://myloc.me/29e6,finished fulton lobby board quothave ballot daniel laura party user
3365,0,Mon Apr 06 22:49:55 2009,@B_Barnett I did not really see that coming ,user really see coming
3366,0,Sun May 10 18:30:38 2009,"@Dezz_MCR i'm really sorry, but no.  i haven't been able to get online today.",user im really sorry havent able get online today
3367,1,Sat May 30 02:05:03 2009,@gheelovesyou it was good seeing you! all beautiful and what not ,user good seeing beautiful
3368,0,Mon Jun 01 06:21:50 2009,"@Mickie_1 hey mickie! apparently i missed some tweets, so sorry for your loss  weekend was beautiful, not long enough though lol.",user hey mike apparently missed tweet sorry loss weekend beautiful long enough though lol
3369,0,Fri Jun 19 04:01:10 2009,looks like ill be goin to att 2day too       maybe ill leave with a new toy? hmmm,look like ill going att 2day maybe ill leave new toy mmm
3370,0,Sun Jun 07 12:45:37 2009,Just woke up. My back is FUCKED. What happened? I feel old. ,woke back sucked happened feel old
3371,0,Sun May 31 15:19:49 2009,@kirstiealley Nice of you trying to answer the tweets.I'm also writing  some people but nobody is answering  it doesn't feel good.,user nice trying answer tweet also writing people nobody answering doesnt feel good
3372,1,Sun May 31 11:33:54 2009,@Joseph0604 im also following stephen fry and michael sheen and they are legit too ,user im also following stephen fry michael sheen legit
3373,1,Fri Jun 05 09:18:37 2009,@pamderamus That makes 2 of us!  Hope you have a great weekend!!  ,user make 2 u hope great weekend
3374,1,Sat Jun 06 02:12:26 2009,@MakikiGirl : nothing crazy girlie if it was count me out LOL its a tupperware without the tupperware  get it ?? Show n tell enhancements,user nothing crazy girl count lol tupperware without tupperware get show n tell enhancement
3375,0,Thu May 14 01:10:52 2009,really need to clean apartment ,really need clean apartment
3376,1,Mon Jun 15 14:35:18 2009,@erikaengle thanks! you too! ,user thanks
3377,1,Sun May 31 11:08:04 2009,At presse cafe with the sisterhood ,presse cafe sisterhood
3378,0,Mon Jun 15 09:21:55 2009,"has a gland up, and a sore face...rotten sinuses ",gland sore facerotten single
3379,1,Mon Jun 15 08:28:57 2009,@hannahfaulkes I am fine thank you  It is raining heavily here ... all the plants and trees getting a good drink,user fine thank raining heavily plant tree getting good drink
