,LABEL,DATE_TIME,TEXT,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,UserNames,UserNamesCounts,URLs,URLCounts,Day
3824,0,Fri Jun 19 13:02:01 2009,http://twitpic.com/7tvhv - this is what caden made for his daddy. Too bad its not true  oh well,3,18,"['http://twitpic.com/7tvhv', '-', 'this', 'is', 'what', 'caden', 'made', 'for', 'his', 'daddy', '.', 'Too', 'bad', 'its', 'not', 'true', 'oh', 'well']",3,12,[],0,['http://twitpic.com/7tvhv'],1,Fri
3825,0,Sun May 03 07:54:35 2009,i dont want to start studying again today ,1,8,"['i', 'dont', 'want', 'to', 'start', 'studying', 'again', 'today']",2,6,[],0,[],0,Sun
3826,1,Mon Jun 01 16:01:34 2009,"@PennyAsh I was upset too at the time, but it's ending up being the best thing that ever happened to me. ",1,22,"['@PennyAsh', 'I', 'was', 'upset', 'too', 'at', 'the', 'time,', 'but', ""it's"", 'ending', 'up', 'being', 'the', 'best', 'thing', 'that', 'ever', 'happened', 'to', 'me', '.']",7,13,['@PennyAsh'],1,[],0,Mon
3827,0,Fri Jun 05 11:27:37 2009,@Rogue_Leader I did hear that. Very much not good ,3,10,"['@Rogue_Leader', 'I', 'did', 'hear', 'that', '.', 'Very', 'much', 'not', 'good']",1,7,['@Rogue_Leader'],1,[],0,Fri
3828,1,Fri Jun 05 22:04:42 2009,@ExocetAU Having a Corona and listening to Cafe Del Mar.. ,1,11,"['@ExocetAU', 'Having', 'a', 'Corona', 'and', 'listening', 'to', 'Cafe', 'Del', 'Mar', '..']",3,7,['@ExocetAU'],1,[],0,Fri
3829,0,Fri Jun 19 22:35:40 2009,"for some reason my iphone is speaking the auto corrections on mail, but no where else... even though assistance functions are turned off ",1,24,"['for', 'some', 'reason', 'my', 'iphone', 'is', 'speaking', 'the', 'auto', 'corrections', 'on', 'mail,', 'but', 'no', 'where', 'else', '...', 'even', 'though', 'assistance', 'functions', 'are', 'turned', 'off']",9,13,[],0,[],0,Fri
3830,1,Sun Apr 19 03:58:53 2009,is going sailing ,1,3,"['is', 'going', 'sailing']",1,2,[],0,[],0,Sun
3831,1,Sat May 30 00:42:57 2009,wAtChIn AwEsOmE DrIFtINg vIDs! ,1,5,"['wAtChIn', 'AwEsOmE', 'DrIFtINg', 'vIDs', '!']",1,2,[],0,[],0,Sat
3832,1,Wed Jun 03 10:02:02 2009,Just away to apply to do my highers  just as another option ,1,12,"['Just', 'away', 'to', 'apply', 'to', 'do', 'my', 'highers', 'just', 'as', 'another', 'option']",5,6,[],0,[],0,Wed
3833,1,Sun May 31 17:44:19 2009,@Silverlines - Good morning! Hope either the cold and the fever won't ruin your Monday ,2,16,"['@Silverlines', '-', 'Good', 'morning', '!', 'Hope', 'either', 'the', 'cold', 'and', 'the', 'fever', ""won't"", 'ruin', 'your', 'Monday']",2,11,['@Silverlines'],1,[],0,Sun
3834,0,Fri Jun 05 11:18:47 2009,@peterfacinelli ohh i heard tht David Carradine died when i was watching E!NEWS last night. thts SAD. ,2,21,"['@peterfacinelli', 'ohh', 'i', 'heard', 'tht', 'David', 'Carradine', 'died', 'when', 'i', 'was', 'watching', 'E', '!', 'NEWS', 'last', 'night', '.', 'thts', 'SAD', '.']",4,12,['@peterfacinelli'],1,[],0,Fri
3835,1,Sat Jun 06 03:44:17 2009,"#mw2 please bring out fairly regular updates like new guns and maps, FREE please ",1,14,"['#mw2', 'please', 'bring', 'out', 'fairly', 'regular', 'updates', 'like', 'new', 'guns', 'and', 'maps,', 'FREE', 'please']",3,10,[],0,[],0,Sat
3836,0,Sun May 03 20:00:34 2009,@DavidArchie Hey Love the episode but why only 5 mins  u were awesome loved ya!!!,1,16,"['@DavidArchie', 'Hey', 'Love', 'the', 'episode', 'but', 'why', 'only', '5', 'mins', 'u', 'were', 'awesome', 'loved', 'ya', '!!!']",4,9,['@DavidArchie'],1,[],0,Sun
3837,0,Mon Jun 01 22:10:01 2009,@SherryHorror Omg I know. Thats why my bangs are pretty much gone. They melted off. ,5,18,"['@SherryHorror', 'Omg', 'I', 'know', '.', 'Thats', 'why', 'my', 'bangs', 'are', 'pretty', 'much', 'gone', '.', 'They', 'melted', 'off', '.']",4,10,['@SherryHorror'],1,[],0,Mon
3838,1,Fri Jun 05 13:02:02 2009,@DanYELLDAMAGED ahhh clever creedon mother ,1,5,"['@DanYELLDAMAGED', 'ahhh', 'clever', 'creedon', 'mother']",1,3,['@DanYELLDAMAGED'],1,[],0,Fri
3839,1,Mon Jun 01 00:28:05 2009,Money Honey ,1,2,"['Money', 'Honey']",0,1,[],0,[],0,Mon
3840,1,Fri Jun 05 15:11:30 2009,@vamp_queen Hey me too  who you going to see?,1,10,"['@vamp_queen', 'Hey', 'me', 'too', 'who', 'you', 'going', 'to', 'see', '?']",0,8,['@vamp_queen'],1,[],0,Fri
3841,1,Fri May 29 19:53:10 2009,its friday-i'm in love ,1,4,"['its', ""friday-i'm"", 'in', 'love']",3,2,[],0,[],0,Fri
3842,0,Wed Jun 24 21:16:07 2009,k night twitter world! back 2 work tom. up at 4am! ,2,14,"['k', 'night', 'twitter', 'world', '!', 'back', '2', 'work', 'tom', '.', 'up', 'at', '4am', '!']",2,6,[],0,[],0,Wed
3843,0,Sun Jun 21 04:24:50 2009,"@Newps lol, you're the only thing left in your appartement or what?? I would like to take it, but my parents don't want to soâ¦ ",2,26,"['@Newps', 'lol,', ""you're"", 'the', 'only', 'thing', 'left', 'in', 'your', 'appartement', 'or', 'what', '??', 'I', 'would', 'like', 'to', 'take', 'it,', 'but', 'my', 'parents', ""don't"", 'want', 'to', 'soâ\x80¦']",6,18,['@Newps'],1,[],0,Sun
3844,0,Thu Jun 25 06:16:47 2009,@Boogaloo1 it's awful - felt such a dick. EVERYONE was pointing and laughing. Never felt such a silly sausage... ,5,22,"['@Boogaloo1', ""it's"", 'awful', '-', 'felt', 'such', 'a', 'dick', '.', 'EVERYONE', 'was', 'pointing', 'and', 'laughing', '.', 'Never', 'felt', 'such', 'a', 'silly', 'sausage', '...']",6,11,['@Boogaloo1'],1,[],0,Thu
3845,0,Fri Jun 19 15:45:36 2009,"nevermind. sonic isn't open.. they're just accepting job applications..  on the bright side, chapter convention was awesome! ",1,21,"['nevermind', '.', 'sonic', ""isn't"", 'open', '..', ""they're"", 'just', 'accepting', 'job', 'applications', '..', 'on', 'the', 'bright', 'side,', 'chapter', 'convention', 'was', 'awesome', '!']",6,10,[],0,[],0,Fri
3846,1,Sat May 30 08:39:26 2009,@BlackKat1979 oh hai there pretty ladeh ,1,6,"['@BlackKat1979', 'oh', 'hai', 'there', 'pretty', 'ladeh']",1,4,['@BlackKat1979'],1,[],0,Sat
3847,0,Fri May 29 01:25:50 2009,"trying to get used to twitter, i have a cold ",1,10,"['trying', 'to', 'get', 'used', 'to', 'twitter,', 'i', 'have', 'a', 'cold']",3,6,[],0,[],0,Fri
3848,1,Sat May 30 06:18:48 2009,bom dia twitters do dia! uahauha ,2,7,"['bom', 'dia', 'twitters', 'do', 'dia', '!', 'uahauha']",1,4,[],0,[],0,Sat
3849,0,Tue Jun 02 10:43:08 2009, sad awkwardness,1,2,"['sad', 'awkwardness']",1,1,[],0,[],0,Tue
3850,1,Sun Jun 07 08:16:33 2009,"@ahmedworld Thanks ahmed, you do never the less ",1,8,"['@ahmedworld', 'Thanks', 'ahmed,', 'you', 'do', 'never', 'the', 'less']",2,6,['@ahmedworld'],1,[],0,Sun
3851,0,Wed Jun 17 19:37:54 2009,@cindayy me too! it's so catchy! can't wait for her new album. i wish she had a show here. ,3,23,"['@cindayy', 'me', 'too', '!', ""it's"", 'so', 'catchy', '!', ""can't"", 'wait', 'for', 'her', 'new', 'album', '.', 'i', 'wish', 'she', 'had', 'a', 'show', 'here', '.']",4,14,['@cindayy'],1,[],0,Wed
3852,0,Fri Jun 19 21:57:20 2009,i blew up this balloon that tasted and smelt like burnt rubber and now i have a fricken headache    ,1,19,"['i', 'blew', 'up', 'this', 'balloon', 'that', 'tasted', 'and', 'smelt', 'like', 'burnt', 'rubber', 'and', 'now', 'i', 'have', 'a', 'fricken', 'headache']",6,13,[],0,[],0,Fri
3853,1,Sun May 17 03:21:09 2009,@BrianMcnugget Your Ballads are Much Better ,1,6,"['@BrianMcnugget', 'Your', 'Ballads', 'are', 'Much', 'Better']",1,4,['@BrianMcnugget'],1,[],0,Sun
3854,0,Fri Jun 19 11:46:27 2009,gloomy day ,1,2,"['gloomy', 'day']",0,1,[],0,[],0,Fri
3855,1,Fri Jun 05 13:34:55 2009,going to bed; won't be back on till sunday night hope everyone has an amazing weekend :L love to you all Twitterworld  PEACE OUT xx,1,25,"['going', 'to', 'bed;', ""won't"", 'be', 'back', 'on', 'till', 'sunday', 'night', 'hope', 'everyone', 'has', 'an', 'amazing', 'weekend', ':L', 'love', 'to', 'you', 'all', 'Twitterworld', 'PEACE', 'OUT', 'xx']",6,17,[],0,[],0,Fri
3856,1,Sun May 31 00:51:47 2009,"@barracuda808 HAPPY 25TH B-DAY! That makes me older than you by 4 months. However, we do look like 16 year-olds still. That's what's up! ",6,28,"['@barracuda808', 'HAPPY', '25TH', 'B-DAY', '!', 'That', 'makes', 'me', 'older', 'than', 'you', 'by', '4', 'months', '.', 'However,', 'we', 'do', 'look', 'like', '16', 'year-olds', 'still', '.', ""That's"", ""what's"", 'up', '!']",3,18,['@barracuda808'],1,[],0,Sun
3857,0,Tue Jun 02 04:11:18 2009,@alkingyouworms yeah that is epicfail on my part. ,1,9,"['@alkingyouworms', 'yeah', 'that', 'is', 'epicfail', 'on', 'my', 'part', '.']",4,4,['@alkingyouworms'],1,[],0,Tue
3858,0,Wed Jun 17 23:36:19 2009,"is preparing for a mammoth 4 hour telecon, how i hate those ",1,12,"['is', 'preparing', 'for', 'a', 'mammoth', '4', 'hour', 'telecon,', 'how', 'i', 'hate', 'those']",3,8,[],0,[],0,Wed
3859,1,Sun May 03 21:26:42 2009,"@zacseif For stating bands I love in your tweets, and making music that is grand, I'mma follow you. Good times. ",3,22,"['@zacseif', 'For', 'stating', 'bands', 'I', 'love', 'in', 'your', 'tweets,', 'and', 'making', 'music', 'that', 'is', 'grand,', ""I'mma"", 'follow', 'you', '.', 'Good', 'times', '.']",5,14,['@zacseif'],1,[],0,Sun
3860,0,Sun Jun 21 09:34:08 2009,ok have to accept  before the storm - @mileycyrus and @jonasbrothers (8)  this a bit stupid! i feel sad ,2,20,"['ok', 'have', 'to', 'accept', 'before', 'the', 'storm', '-', '@mileycyrus', 'and', '@jonasbrothers', '(8)', 'this', 'a', 'bit', 'stupid', '!', 'i', 'feel', 'sad']",5,10,"['@mileycyrus', '@jonasbrothers']",2,[],0,Sun
3861,0,Fri May 22 01:44:50 2009,@JoDreAmZnPurpLe ooooooo......i miss you ,1,6,"['@JoDreAmZnPurpLe', 'ooooooo', '......', 'i', 'miss', 'you']",2,2,['@JoDreAmZnPurpLe'],1,[],0,Fri
3862,0,Sun May 10 19:45:12 2009,"@mgi88s maaaan, i'm mad at you. no star trek this weekend.  can we at least have our wire/transformers &quot;date&quot;?",1,22,"['@mgi88s', 'maaaan,', ""i'm"", 'mad', 'at', 'you', '.', 'no', 'star', 'trek', 'this', 'weekend', '.', 'can', 'we', 'at', 'least', 'have', 'our', 'wire/transformers', '&quot;date&quot;', '?']",4,13,['@mgi88s'],1,[],0,Sun
3863,1,Sun May 31 18:26:40 2009,I've been missing out on 40 Flavors for the last 16 years of my liiiiife (moved to Colonia when I was 4). SO GOOOD &amp; CHEAP. ,3,28,"[""I've"", 'been', 'missing', 'out', 'on', '40', 'Flavors', 'for', 'the', 'last', '16', 'years', 'of', 'my', 'liiiiife', '(moved', 'to', 'Colonia', 'when', 'I', 'was', '4)', '.', 'SO', 'GOOOD', '&amp;', 'CHEAP', '.']",6,16,[],0,[],0,Sun
3864,0,Fri May 29 19:18:36 2009,Talking With My girlfriend but have to go to bed  wish i could go to bed just a little bit later than usual tonight! ,1,25,"['Talking', 'With', 'My', 'girlfriend', 'but', 'have', 'to', 'go', 'to', 'bed', 'wish', 'i', 'could', 'go', 'to', 'bed', 'just', 'a', 'little', 'bit', 'later', 'than', 'usual', 'tonight', '!']",3,20,[],0,[],0,Fri
3865,1,Fri May 22 05:28:53 2009,@mommaof4wife2r Heard. Felt.  Have got now.  Ahhh. ,6,11,"['@mommaof4wife2r', 'Heard', '.', 'Felt', '.', 'Have', 'got', 'now', '.', 'Ahhh', '.']",1,5,['@mommaof4wife2r'],1,[],0,Fri
3866,1,Sun May 03 00:10:42 2009,"really good night, soon to be topped ",1,7,"['really', 'good', 'night,', 'soon', 'to', 'be', 'topped']",0,6,[],0,[],0,Sun
3867,0,Mon Jun 15 08:13:26 2009,"@irishprincess41 sadly no, just trying to prepare a lecture I have to give tomorrow - dry as dust ",1,18,"['@irishprincess41', 'sadly', 'no,', 'just', 'trying', 'to', 'prepare', 'a', 'lecture', 'I', 'have', 'to', 'give', 'tomorrow', '-', 'dry', 'as', 'dust']",4,13,['@irishprincess41'],1,[],0,Mon
3868,1,Sun Jun 07 11:47:30 2009,I'm loving the very expensive looking bunch of flowers I picked from the garden this afternoon ,1,16,"[""I'm"", 'loving', 'the', 'very', 'expensive', 'looking', 'bunch', 'of', 'flowers', 'I', 'picked', 'from', 'the', 'garden', 'this', 'afternoon']",5,11,[],0,[],0,Sun
3869,0,Thu May 14 02:06:29 2009,@yourmommasboy i had ear surgery today! ,1,7,"['@yourmommasboy', 'i', 'had', 'ear', 'surgery', 'today', '!']",2,3,['@yourmommasboy'],1,[],0,Thu
3870,1,Sun Jun 07 02:47:34 2009,"ahahahhahaahhahh, do it, pleaseeeeee and yeah, he asked me for your number last nightt  aha xx",1,16,"['ahahahhahaahhahh,', 'do', 'it,', 'pleaseeeeee', 'and', 'yeah,', 'he', 'asked', 'me', 'for', 'your', 'number', 'last', 'nightt', 'aha', 'xx']",5,11,[],0,[],0,Sun
3871,0,Sun May 03 03:16:50 2009,Watching T4  missed some of it stupid alarm didnt fo off ,1,11,"['Watching', 'T4', 'missed', 'some', 'of', 'it', 'stupid', 'alarm', 'didnt', 'fo', 'off']",4,6,[],0,[],0,Sun
3872,0,Fri Jun 19 16:50:50 2009,Going to the movies to see hangover.I miss my vbs kids  20 hours of cs!! Listenig to the up bros why I have no idea ... I might be parnoid,4,33,"['Going', 'to', 'the', 'movies', 'to', 'see', 'hangover', '.', 'I', 'miss', 'my', 'vbs', 'kids', '20', 'hours', 'of', 'cs', '!!', 'Listenig', 'to', 'the', 'up', 'bros', 'why', 'I', 'have', 'no', 'idea', '...', 'I', 'might', 'be', 'parnoid']",6,22,[],0,[],0,Fri
3873,1,Sun Jun 07 07:33:37 2009,@mandyremains Happy Birthday! ,1,4,"['@mandyremains', 'Happy', 'Birthday', '!']",0,2,['@mandyremains'],1,[],0,Sun
3874,0,Sun Jun 21 06:54:36 2009, Have to take my mom to the hospital...Hopefully she'll be alright,1,13,"['Have', 'to', 'take', 'my', 'mom', 'to', 'the', 'hospital', '...', 'Hopefully', ""she'll"", 'be', 'alright']",1,10,[],0,[],0,Sun
3875,0,Thu May 14 02:49:19 2009,"@saraesse aww, that's sad ",1,4,"['@saraesse', 'aww,', ""that's"", 'sad']",1,2,['@saraesse'],1,[],0,Thu
3876,0,Mon Jun 01 17:00:46 2009,@aja175 @buffawhat booo  then i can't be a hipster today i guess ;),1,13,"['@aja175', '@buffawhat', 'booo', 'then', 'i', ""can't"", 'be', 'a', 'hipster', 'today', 'i', 'guess', ';)']",4,7,"['@aja175', '@buffawhat']",2,[],0,Mon
3877,0,Wed Jun 17 15:53:55 2009,"iPhone 3.0 Rocks!!! I love the search screen, but I'm still waiting for apple to release the &quot;iDisk&quot; App ",2,22,"['iPhone', '3', '.', '0', 'Rocks', '!!!', 'I', 'love', 'the', 'search', 'screen,', 'but', ""I'm"", 'still', 'waiting', 'for', 'apple', 'to', 'release', 'the', '&quot;iDisk&quot;', 'App']",6,12,[],0,[],0,Wed
3878,1,Sun May 31 23:05:19 2009,@CaitlinLynn representing GB  anyway I just wanted to wish you two the best of luck!,1,16,"['@CaitlinLynn', 'representing', 'GB', 'anyway', 'I', 'just', 'wanted', 'to', 'wish', 'you', 'two', 'the', 'best', 'of', 'luck', '!']",3,11,['@CaitlinLynn'],1,[],0,Sun
3879,1,Sun May 10 06:28:49 2009,Had a cheesecake [couldn't finish it] at smelly CBTL - yeeeuuuuck! - and 2 curry puffs waiting for me  That's my cheat day.,2,25,"['Had', 'a', 'cheesecake', ""[couldn't"", 'finish', 'it]', 'at', 'smelly', 'CBTL', '-', 'yeeeuuuuck', '!', '-', 'and', '2', 'curry', 'puffs', 'waiting', 'for', 'me', ""That's"", 'my', 'cheat', 'day', '.']",4,14,[],0,[],0,Sun
3880,0,Fri Jun 19 22:48:17 2009,i am hungry but I ate so many bagels today i can feel them coming up. I needz a cheeseburger! ,3,22,"['i', 'am', 'hungry', 'but', 'I', 'ate', 'so', 'many', 'bagels', 'today', 'i', 'can', 'feel', 'them', 'coming', 'up', '.', 'I', 'needz', 'a', 'cheeseburger', '!']",8,12,[],0,[],0,Fri
3881,0,Wed Jun 17 12:39:52 2009,WHY ARE THEY CASTING ONLY NATIVE AMERICANS?!!!! THERE'S NO HOPE FOR ME!!!  ,2,14,"['WHY', 'ARE', 'THEY', 'CASTING', 'ONLY', 'NATIVE', 'AMERICANS', '?!!!!', ""THERE'S"", 'NO', 'HOPE', 'FOR', 'ME', '!!!']",3,8,[],0,[],0,Wed
3882,0,Mon Jun 15 10:35:15 2009,@LiveInLove10 http://twitpic.com/7h5bf - Ugh. Totally envious of you right now. Maybe if I got that I would feel better?  Anyway...I h ...,6,27,"['@LiveInLove10', 'http://twitpic.com/7h5bf', '-', 'Ugh', '.', 'Totally', 'envious', 'of', 'you', 'right', 'now', '.', 'Maybe', 'if', 'I', 'got', 'that', 'I', 'would', 'feel', 'better', '?', 'Anyway', '...', 'I', 'h', '...']",8,12,['@LiveInLove10'],1,['http://twitpic.com/7h5bf'],1,Mon
3883,0,Mon Jun 01 20:51:38 2009,@Autibody tiring   pcl soon? Or something less lame?,2,10,"['@Autibody', 'tiring', 'pcl', 'soon', '?', 'Or', 'something', 'less', 'lame', '?']",2,6,['@Autibody'],1,[],0,Mon
3884,1,Wed Jun 03 06:50:23 2009,"@ddlovato awesome perfume name! &quot;I smell like death... lovely, isn't it?&quot; lol. you should seriously market that! I want. ",4,26,"['@ddlovato', 'awesome', 'perfume', 'name', '!', '&quot;I', 'smell', 'like', 'death', '...', 'lovely,', ""isn't"", 'it', '?', '&quot;', 'lol', '.', 'you', 'should', 'seriously', 'market', 'that', '!', 'I', 'want', '.']",5,13,['@ddlovato'],1,[],0,Wed
3885,1,Fri May 29 11:43:24 2009,"Love is heeere. Love is nooow. Love is pouring from His hands, from His brow.  I love this song!",7,23,"['Love', 'is', 'heeere', '.', 'Love', 'is', 'nooow', '.', 'Love', 'is', 'pouring', 'from', 'His', 'hands,', 'from', 'His', 'brow', '.', 'I', 'love', 'this', 'song', '!']",4,14,[],0,[],0,Fri
3886,1,Fri May 29 19:08:09 2009,An Ice Cream... Makes a Man Happy. ,3,9,"['An', 'Ice', 'Cream', '...', 'Makes', 'a', 'Man', 'Happy', '.']",3,4,[],0,[],0,Fri
3887,1,Fri May 22 04:15:47 2009,@samchampion Very nice shirt today. You look comfortable while still professional. ,3,13,"['@samchampion', 'Very', 'nice', 'shirt', 'today', '.', 'You', 'look', 'comfortable', 'while', 'still', 'professional', '.']",0,10,['@samchampion'],1,[],0,Fri
3888,0,Mon May 18 04:34:36 2009,I'm off to see a movie...I shall be walking..if it rains on me I will be very annoyed. I want sun ,3,26,"[""I'm"", 'off', 'to', 'see', 'a', 'movie', '...', 'I', 'shall', 'be', 'walking', '..', 'if', 'it', 'rains', 'on', 'me', 'I', 'will', 'be', 'very', 'annoyed', '.', 'I', 'want', 'sun']",10,13,[],0,[],0,Mon
3889,1,Sat May 30 22:07:46 2009,wants to repeat last night again ,1,6,"['wants', 'to', 'repeat', 'last', 'night', 'again']",1,4,[],0,[],0,Sat
3890,1,Sun Jun 07 18:00:57 2009,"bout to watch the WEC fights on vs, this should be fun ",1,12,"['bout', 'to', 'watch', 'the', 'WEC', 'fights', 'on', 'vs,', 'this', 'should', 'be', 'fun']",1,10,[],0,[],0,Sun
3891,0,Fri May 29 19:38:07 2009,@Chrissyyyyyyy Saturday?? I'm in LA tonight ,2,7,"['@Chrissyyyyyyy', 'Saturday', '??', ""I'm"", 'in', 'LA', 'tonight']",2,3,['@Chrissyyyyyyy'],1,[],0,Fri
3892,0,Fri May 29 17:42:07 2009,ughh...i dont feel good ,1,6,"['ughh', '...', 'i', 'dont', 'feel', 'good']",2,3,[],0,[],0,Fri
3893,0,Thu Jun 04 10:50:39 2009,"@rehabc dats LE 1.5; already installed on @adityamishra's phone by default. Its for S60v3, while mine is S60v5 ",3,22,"['@rehabc', 'dats', 'LE', '1', '.', '5;', 'already', 'installed', 'on', '@adityamishra', ""'s"", 'phone', 'by', 'default', '.', 'Its', 'for', 'S60v3,', 'while', 'mine', 'is', 'S60v5']",6,10,"['@rehabc', '@adityamishra']",2,[],0,Thu
3894,0,Fri May 29 15:32:10 2009,What I'm gonna do  life is not good:'( no more Exit in this hallway I'm stuck in my world...,1,20,"['What', ""I'm"", 'gonna', 'do', 'life', 'is', 'not', ""good:'("", 'no', 'more', 'Exit', 'in', 'this', 'hallway', ""I'm"", 'stuck', 'in', 'my', 'world', '...']",6,12,[],0,[],0,Fri
3895,0,Fri May 29 22:15:34 2009,Can't sleep  txt it!,1,5,"[""Can't"", 'sleep', 'txt', 'it', '!']",1,2,[],0,[],0,Fri
3896,0,Mon May 18 01:58:00 2009,my head aches  need to go home.,1,8,"['my', 'head', 'aches', 'need', 'to', 'go', 'home', '.']",1,5,[],0,[],0,Mon
3897,1,Sun May 31 08:13:12 2009,i need help with twitter. HAHA ,2,7,"['i', 'need', 'help', 'with', 'twitter', '.', 'HAHA']",1,5,[],0,[],0,Sun
3898,1,Fri May 22 01:02:26 2009,@sherrilynne you better go back and get it ,1,8,"['@sherrilynne', 'you', 'better', 'go', 'back', 'and', 'get', 'it']",2,5,['@sherrilynne'],1,[],0,Fri
3899,0,Sun May 31 17:55:21 2009,@inkophile: I don't have an Estie  I hear they're awesome,1,11,"['@inkophile', ':', 'I', ""don't"", 'have', 'an', 'Estie', 'I', 'hear', ""they're"", 'awesome']",6,4,['@inkophile'],1,[],0,Sun
3900,1,Fri May 29 00:45:50 2009,@KimKardashian im so happy for ur sis Khole...she has the personality for it!! i would listen to her everyday..congrats!! ,2,25,"['@KimKardashian', 'im', 'so', 'happy', 'for', 'ur', 'sis', 'Khole', '...', 'she', 'has', 'the', 'personality', 'for', 'it', '!!', 'i', 'would', 'listen', 'to', 'her', 'everyday', '..', 'congrats', '!!']",5,13,['@KimKardashian'],1,[],0,Fri
3901,1,Mon Jun 15 06:37:37 2009,Bagels and coffee on the deck ,1,6,"['Bagels', 'and', 'coffee', 'on', 'the', 'deck']",2,3,[],0,[],0,Mon
3902,1,Fri May 29 20:29:20 2009,Hanging at The Shack with Judith watching the game. ,1,10,"['Hanging', 'at', 'The', 'Shack', 'with', 'Judith', 'watching', 'the', 'game', '.']",1,7,[],0,[],0,Fri
3903,1,Wed Jun 03 02:38:29 2009,HangerÅt fel: BBC NEWS Sound Theme  http://bit.ly/dB3Tx  NekÃ¼nk is van! MTV cinetrip!  http://bit.ly/13Jtir,3,15,"['HangerÅ\x91t', 'fel:', 'BBC', 'NEWS', 'Sound', 'Theme', 'http://bit.ly/dB3Tx', 'NekÃ¼nk', 'is', 'van', '!', 'MTV', 'cinetrip', '!', 'http://bit.ly/13Jtir']",1,11,[],0,"['http://bit.ly/dB3Tx', 'http://bit.ly/13Jtir']",2,Wed
3904,1,Tue Apr 21 00:40:58 2009,"@timaldiss if we're talking newspapers, t'has always been dim, no? ",1,11,"['@timaldiss', 'if', ""we're"", 'talking', 'newspapers,', ""t'has"", 'always', 'been', 'dim,', 'no', '?']",2,7,['@timaldiss'],1,[],0,Tue
3905,1,Fri Jun 05 09:33:14 2009,"In the office! Very little connected up yet, mind ",2,10,"['In', 'the', 'office', '!', 'Very', 'little', 'connected', 'up', 'yet,', 'mind']",3,6,[],0,[],0,Fri
3906,0,Fri May 29 10:32:28 2009,not feelin 2day ,1,3,"['not', 'feelin', '2day']",0,1,[],0,[],0,Fri
3907,1,Sun May 10 19:26:33 2009,@tinkerbel1013 trï¿½s excited about our upcoming rendezvous ,1,7,"['@tinkerbel1013', 'trï¿½s', 'excited', 'about', 'our', 'upcoming', 'rendezvous']",4,2,['@tinkerbel1013'],1,[],0,Sun
3908,0,Thu Jun 18 20:39:58 2009,@daniweezy well my dads shutting mine off  and I have no clue how I'm going to get in contact with people.,1,22,"['@daniweezy', 'well', 'my', 'dads', 'shutting', 'mine', 'off', 'and', 'I', 'have', 'no', 'clue', 'how', ""I'm"", 'going', 'to', 'get', 'in', 'contact', 'with', 'people', '.']",5,15,['@daniweezy'],1,[],0,Thu
3909,0,Thu Jun 25 07:16:41 2009,Mmm #identica seems a bit broken after the upgrade ,1,9,"['Mmm', '#identica', 'seems', 'a', 'bit', 'broken', 'after', 'the', 'upgrade']",4,4,[],0,[],0,Thu
3910,0,Sun Jun 07 14:20:32 2009,Glad to be back home! Time to study for a test tomorrow... ,2,14,"['Glad', 'to', 'be', 'back', 'home', '!', 'Time', 'to', 'study', 'for', 'a', 'test', 'tomorrow', '...']",1,10,[],0,[],0,Sun
3911,1,Mon Jun 15 17:55:40 2009,"just ordered seeds - pink cherry tomatoes, Sudduth's brandywine, moon/stars melons, assorted peppers for 2nd growing season ",1,17,"['just', 'ordered', 'seeds', '-', 'pink', 'cherry', 'tomatoes,', ""Sudduth's"", 'brandywine,', 'moon/stars', 'melons,', 'assorted', 'peppers', 'for', '2nd', 'growing', 'season']",2,12,[],0,[],0,Mon
3912,1,Sat May 30 18:48:14 2009,"Heading to the Village @snowshoemtn!  come find me   Unless you are a creepy stalker. Then, please don't. ",4,20,"['Heading', 'to', 'the', 'Village', '@snowshoemtn', '!', 'come', 'find', 'me', 'Unless', 'you', 'are', 'a', 'creepy', 'stalker', '.', 'Then,', 'please', ""don't"", '.']",3,12,['@snowshoemtn'],1,[],0,Sat
3913,1,Wed Jun 03 08:47:10 2009,@spalongal Got your email Lora! That's great! I'm counting you in - intro email coming in a few minutes!  Yay!,4,24,"['@spalongal', 'Got', 'your', 'email', 'Lora', '!', ""That's"", 'great', '!', ""I'm"", 'counting', 'you', 'in', '-', 'intro', 'email', 'coming', 'in', 'a', 'few', 'minutes', '!', 'Yay', '!']",7,11,['@spalongal'],1,[],0,Wed
3914,1,Mon Jun 01 06:54:33 2009,im getting nuts with the laughs of rxdj's... wohoh! ,1,11,"['im', 'getting', 'nuts', 'with', 'the', 'laughs', 'of', ""rxdj's"", '...', 'wohoh', '!']",2,7,[],0,[],0,Mon
3915,1,Mon Jun 15 13:29:37 2009,I wonder what crazy ass shit im gonna c 2day because what I do make a nigga say damn =O but I cant complain least I got a job ,1,29,"['I', 'wonder', 'what', 'crazy', 'ass', 'shit', 'im', 'gonna', 'c', '2day', 'because', 'what', 'I', 'do', 'make', 'a', 'nigga', 'say', 'damn', '=O', 'but', 'I', 'cant', 'complain', 'least', 'I', 'got', 'a', 'job']",9,19,[],0,[],0,Mon
