,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
3268,1,Sun Jun 07 01:59:50 2009,"sending beers on happalong.com  not a big drinker in real life lol  , but its always fun to exchange virtual beers ",send beer big driver real life lol alway fun exchang virtual beer
3269,0,Fri Jun 05 08:53:03 2009,"@georgefiddler Luckily for you, your UMN e-mail address exists forever post-graduation for students. Staff aren't so lucky ",lucki umn email address exist forev postgradu student staff lucki
3270,1,Sun May 31 05:39:20 2009,I saw a baby at the church and he was so cute. ,saw babi church cute
3271,0,Mon Jun 15 22:08:02 2009,I'd keep the ticket in a heartbeat if I could.. but there is no way...  ,keep ticket heartbeat could way
3272,0,Mon Jun 01 03:47:05 2009,isPlayer Has Died! Sorry ,player die sorri
3273,1,Sun May 31 12:50:35 2009,"@Dannymcfly brazil loves you too, danny! ",brazil love danni
3274,1,Mon Jun 01 05:17:40 2009,I wish iPhone vibrate was more vibratey (get your minds out of the gutter!) ,wish iphon violat vibratey get mind gutter
3275,1,Mon Jun 15 04:56:09 2009,Really like the look of the Salmon &amp; Anchovy Butter Terrine on #Masterchef. Must try it myself. ,realli like look salmon amp anchor butter terrain masterchef must tri
3276,0,Tue Jun 16 20:19:02 2009,@AnnElizabeth84 I'm soo jealous!!! So wish they had them here ,soo jealou wish
3277,1,Fri May 22 03:25:58 2009,@Mobbster3000 good question!...think it's going to be the Wellington in town. bring on the real ale! ,good questionthink go wellington town bring real ale
3278,0,Mon May 04 01:48:05 2009,Blergh.. Shit day. Shit people. Shit food. Stuck inside the shit office and didn't even go outside all day ,clergi shit day shit peopl shit food stuck insid shit offic even go outsid day
3279,1,Mon Jun 15 00:09:59 2009,Not your fault no need to say sorry  -Chad,fault need say sorri chad
3280,0,Fri Jun 19 05:57:03 2009,Happy Midsummers Eve or whatever you all say. i want some ben&amp;jerry's ,happi midsumm eve whatev say want benampjerri
3281,1,Sun May 31 15:19:34 2009,@jenwells Both John Brooks and Chuck Butler have called me a cradle robber ,john brook chuck butler call cradl robber
3282,0,Sun May 31 15:38:56 2009,Sad that my best friends are going home to Oz tomorrow   Better start saving so I can afford to go to Perth in 18 months time!,sad best friend go home oz tomorrow better start save afford go perth 18 month time
3283,1,Sun Jun 07 15:31:58 2009,ha! just found a contact page plugin for @swgapolitics. One less thing I have to custom build! ,ha found contact page plugin one less thing custom build
3284,1,Sat Apr 18 14:25:02 2009,I'm kind of a big deal. Well accoding to Lips anyway ,kind big deal well accord lip anyway
3285,1,Mon May 18 03:21:49 2009,Assignments are dumb i HATE art ,assign dumb hate art
3286,0,Tue Jun 16 01:27:01 2009,bored with red hair..wanna go back blonde now! ,bore red hairwanna go back blond
3287,0,Sun Jun 07 16:52:18 2009,@bendaubney As soon as I find a small component of my mp3 which makes it possible... ,soon find small compon mp3 make possibl
3288,1,Sun Jun 07 18:09:35 2009,@primeroguero do you need someone to walk the dogs. cause am free ,need someon walk dog caus free
3289,1,Fri Jun 05 13:48:51 2009,@dannsimmons have you played with the Omnia HD yet? I am a nokia fanboy but the new Samsung has a gorgeous screen and is a faster symbian ,play nia hd yet nokia fanci new samsung gorgeou screen faster syrian
3290,1,Sat Apr 18 22:12:40 2009,@aristotlemusic See you in a few minutes honey.  I can't wait to join you!  ,see minut honey wait join
3291,1,Sun Jun 07 04:06:21 2009,@mcflyboards you're my knight in shining armour! ,knight shine armour
3292,1,Sat Jun 06 16:53:14 2009,@candacecbure I can relate. I'm total a Pinkberry addict. Soooooooo yummy!! ,relat total pinkberri addict soooooooo dummi
3293,1,Sun May 03 03:37:20 2009,@marcomr sitting at Wieners and think about the good old days ,sit winner think good old day
3294,0,Sun May 17 23:59:58 2009,"Man, I was so excited to be back at work after being sick for so long! But there's nothing to do ",man excit back work sick long noth
3295,1,Mon Jun 15 21:49:34 2009,I Need To Lose Weigh...Gym Or What? ,need lose weighgym
3296,1,Sun May 17 10:59:07 2009,sunny &amp; 90. i luv washin my truck in my bikini bottoms. does that make me a redneck or a democrat??? ,sunni amp 90 luv wash truck bikini bottom make redneck democrat
3297,0,Fri Jun 19 15:26:17 2009,"@MelissainPhx  Don't be jealous.....be proud!!  I did it alone!! I didn't last long, couldn't get anyone to talk to me..... ",jealousproud alon last long get anyon talk
3298,0,Sun May 31 10:19:39 2009,Peter won't be quiet. ,peter quiet
3299,0,Fri May 22 01:19:13 2009,My dog Died  FUCKING ZUCKY..i'll miss ya Cody :'( finest malemute ever,dog die fuck zuckymiss ya codi finest malemut ever
3300,0,Fri May 29 00:51:58 2009,I still have a very depressed feline fuzzball...it's another trip to vet tmrw to see what can be done...worried doesn't even cover it ,still depress felin fuzzballanoth trip vet tmr see doneworri even cover
3301,0,Fri Jun 19 08:04:15 2009,@smlimon aww... that's great! If you go next week I will make it for sure. Me too!! ,www great go next week make sure
3302,0,Sat Apr 18 17:02:25 2009,shushhh girl...shut your lips...reaaaallly missing flowers for algernon right now ,shushhh girlshut lipsreaaaallli miss flower algernon right
3303,1,Wed Jun 03 05:56:46 2009,i LOVE haters... ,love hater
3304,1,Sat Jun 06 19:36:19 2009,@MIZZVEGAS Thanks ,thank
3305,1,Wed Jun 03 02:48:28 2009,"ok basically just emptied my bank account at the VIP party, will make a video shortly on it! ",ok basic empti bank account vip parti make video shortli
3306,0,Mon May 04 00:59:48 2009,dont wanna play netball ,dont wanna play netbal
3307,1,Sat Jun 06 12:38:25 2009,"Having chips and spare ribs with stir fry veges for dinner, can't wait I'm starved ",chip spare rib stir fri vega dinner wait starv
3308,1,Mon Jun 01 22:18:01 2009,"Miso soup, Superstar by Sonic Youth &amp; new magazines. life feels good tonight ",misc soup superstar sonic youth amp new magazin life feel good tonight
3309,0,Mon Jun 15 16:52:22 2009,"back from the malll with brandonn and lil mahaaaa. ugh, now i'm feeling really nautious and lightheadedddd ",back mall brandon lil aaaaaa gh feel realli cautiou lightheadedddd
3310,0,Tue Jun 16 17:30:13 2009,@essebee1 we have a playstation 2. it's not available for that tho.  even *i* would play that.,playstat 2 avail tho even would play
3311,0,Tue Jun 02 00:33:41 2009,aghhhhhhagahghahghaghag i cant got o melissa whitelaws party this saturday  wwwaaaaaaaa,aghhhhhhagahghahghaghag cant got melissa whitelaw parti saturday wwwaaaaaaaa
3312,0,Thu Jun 25 01:30:28 2009,I had the most disrupted sleep due to worrying about results tommorow ,disrupt sleep due worri result tomorrow
3313,0,Mon May 04 03:33:06 2009,@MrsMcFlyGrimmy Nope didnt get any. ,note didnt get
3314,0,Wed May 13 23:14:58 2009,Working hard on aoc and not a single dowload ,work hard aoc singl download
3315,0,Mon Jun 15 02:02:26 2009,@phoenixpwns  Sorry I couldnt make it I had to work ,sorri couldnt make work
3316,1,Wed Jun 03 05:10:10 2009,Learning taxi etiquette quick ,learn taxi etiquett quick
3317,1,Sun May 31 19:35:07 2009,now going to sleep yeahh ! bonne nuit ,go sleep yeah bone nuit
3318,0,Fri May 29 16:07:36 2009,"@fifleaona I work in a room in the middle of the office, thus no windows. We call it the programmer cave, I  can only imagine the sky. ",work room middl offic thu window call programm cave imagin sky
3319,1,Sun Jun 07 08:56:40 2009,"added a twitter-module on our website, to keep you all better updated ",ad twittermodul websit keep better updat
3320,0,Wed Jun 17 02:53:16 2009,@aNorthernSoul Ah i should have guessed. Sorry ,ah guess sorri
3321,1,Mon Jun 15 20:45:07 2009,@gizelleramos I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE YOU GET BETTER I HOPE BETTER ,hope get better hope get better hope get better hope get better hope get better hope better
3322,0,Fri Jun 05 23:23:47 2009,"i need to do my religion assignment, but its at school ",need religion assign school
3323,1,Fri May 01 21:45:51 2009,In North Beach. Haven't hung out in this neighborhood in so long.  nothing's changed since I used to go to school around here. Fun!,north beach hung neighborhood long nothingchang sinc use go school around fun
3324,0,Fri Jun 19 16:08:33 2009,dang.. doesn't look like I'm getting out of work early ,dang look like get work earli
3325,0,Mon May 18 00:57:06 2009,"@mikebutcher if you get this to work let me know, it's been a pain for me and gave up however this was some time ago ",get work let know pain gave howev time ago
3326,0,Mon Jun 15 19:57:25 2009,office so cold.. forgot to bring my jacket.. ,offic cold forgot bring jacket
3327,1,Fri May 22 00:22:46 2009,? @Alexmetric Hello sir.. Can't wait for when you have time for the podcast. Loving the new single! Peace E  http://tr.im/m4Hs,hello sir wait time podcast love new singl peac e
3328,0,Mon Jun 22 15:23:59 2009,"uh oh...bad news from DC/MD:  Metro train crash, 2 dead   http://kl.am/Uln",uh had news cmd metro train crash 2 dead
3329,1,Mon Apr 20 02:12:30 2009,geekin it with @bytterflykissx2  ,seek
3330,0,Fri Jun 19 05:14:12 2009,"@CommunityCoffee Please tell me you're going to start selling K-Cups! I miss having Community at work, but all we have is Keurig machines ",pleas tell go start sell cup miss commun work keirin machin
3331,1,Mon Jun 01 14:06:37 2009,Wow...soon you'll be able to text 911.  Aussome. ,monsoon abl text 911 assum
3332,1,Mon Apr 20 01:53:26 2009,@jamie_oliver Very nice weekend!! Sun was shining in Holland....so dinner &amp; drinks on the beach!  What about you and the family??,nice weekend sun shine hollanddinn amp drink beach famili
3333,0,Fri May 29 16:20:36 2009,@meryreino Really? Awesome..Im mad cuz my followers r goin down  *Take A Breath*,realli awesom mad cup follow r go take breath
3334,1,Sun May 03 11:59:38 2009,@crashypoo haha. Shut up ,haha shut
3335,1,Mon Jun 15 20:25:01 2009,@jenisecook @articulatebrian I think I'm perpetuating the gabe issue here.  Oops!  Should read old tweets first for the back history ,think perpetu game issu oop read old tweet first back histori
3336,1,Fri May 22 04:56:31 2009,@moonfall I actually thought of you when I read his little Shilo rant--I figured you'd kill me if I suggested you ,actual thought read littl silo rantfigur kill suggest
3337,1,Fri Jun 05 09:16:48 2009,@screamo_ranger Thank you thank you thank you ,thank thank thank
3338,0,Sun Jun 07 08:34:28 2009,this is like deja-vu to a whole new level! ,like djvu whole new level
3339,0,Sun Jun 07 07:49:31 2009,aaaaaaaaahhhhhhhh my hair is a mess ,aaaaaaaaahhhhhhhh hair mess
3340,0,Fri Jun 05 09:15:51 2009,ouch! my ear hurts ,such ear hurt
3341,0,Sun May 03 08:56:36 2009,My teeth hurt ,teeth hurt
3342,1,Sat Apr 18 22:17:13 2009,going home. gonna rent a movie and cuddle with myself ,go home gonna rent movi middl
3343,1,Fri Jun 05 14:35:19 2009,"Oh forgot to do a follow friday, in that case i have one person for you @hairdryer as she is a complete legend  (Y)",oh forgot follow friday case one person complet legend
3344,1,Mon Jun 01 20:14:31 2009,"...Hi, My name's Ani. I've been an MCR fan since '03. I give a hug to MCR fans old and new.  #MCRchat",hi nameani mr fan sinc 03 give hug mr fan old new merchant
3345,0,Tue Jun 02 02:54:24 2009,Looking forward to consuming salty foods without the bloating effect! Getting tired of being a human balloon! ,look forward consum salti food without float effect get tire human balloon
3346,1,Mon Jun 01 00:34:01 2009,Monday? More like &quot;Moan&quot; Day  I miss the weekend already,monday like quotmoanquot day miss weekend alreadi
3347,1,Wed Jun 03 09:02:08 2009,Just waking up from a long prom night ,wake long prom night
3348,1,Fri May 29 21:09:40 2009,On my way to see disneys new &quot;up&quot; movie while listening to alt. metal! If that isnt masculine balance i dont know what is! ,way see disney new quotquot movi listen alt metal isnt masculin balanc dont know
3349,0,Sat May 30 07:55:50 2009,"last day at the sioux falls salon, i will miss my younkers family..  #fb",last day six fall salon miss younger famili fb
3350,1,Tue Jun 02 02:45:22 2009,@SherineGamal  I doubt It ,doubt
3351,1,Sun May 31 08:22:58 2009,"Testing Twitter, obviously... ",test twitter obvious
3352,0,Wed Jun 03 04:53:15 2009,This will be my 10th driving lesson and yet I'm still hating it ,10th drive lesson yet still hate
3353,0,Sun May 03 22:26:39 2009,@iheartbeans Hey.....  I know what you mean.. its been one of those weeks!!! ... im sorry...,hey know mean one week im sorri
3354,1,Sat Jun 06 18:56:26 2009,"@SooSpecial I'm still waitin on my picture you was suppose to say, &quot;pose this for shaundrie&quot; ",still wait pictur suppos say quotpos shaundriequot
3355,1,Fri Jun 05 08:53:25 2009,@thatoneguy Har har ,har har
3356,1,Sun Jun 07 09:16:45 2009,"ìì?´í?° ê²ì ë¦¬ë·° ì¬ì?´í¸ ê¸°ì?ì?¸ Arnold Kim say @arnoldkim so, sorry, no video chat for next iphone ",ì   ì ´ í ° ê ²  ì   ë ¦ ¬ ë · ° ì  ¬ ì ´ í  ¸ ê ¸ ° ì  ì ¸ arnold kim say sorri video chat next iphon
3357,0,Mon Jun 15 11:01:09 2009,my ear phone s jus broke dan it I'm salty as heck... ,ear phone ju broke dan salti heck
3358,0,Sun May 10 03:28:09 2009,@DebbieFletcher I really wanted to Conga.. Nobody seemed to like my idea though  Haha!,realli want congo nobodi seem like idea though haha
3359,0,Wed Jun 17 20:59:35 2009,@Pookthy not on iTunes ,itun
3360,0,Mon Jun 22 20:41:24 2009,"@HeyPaisley guh, I know. It's so sad. Poor little asian babies ",gun know sad poor littl asian babi
3361,0,Wed Jun 17 12:54:35 2009,3rd visit to the doctor. They're giving me a shot in the butt. Aaaah ,3rd visit doctor give shot butt aaaa
3362,1,Sat May 09 20:01:13 2009,@MeggieMouse what are you going 40 hours with out? i'd say my computer or my phone but i did that last week and i didnt care at all.. ,go 40 hour say comput phone last week didnt care
3363,0,Sun May 31 03:06:20 2009,@danmattia imo youre twittering to keep me awake  GO READ,imo your winter keep awak go read
3364,1,Sat May 30 19:22:26 2009,Just finished the Fulton lobby board &quot;Have A Ball!&quot; with Daniel and Laura D. It's pur-ty  http://myloc.me/29e6,finish button lobbi board quotballquot daniel laura parti
3365,0,Mon Apr 06 22:49:55 2009,@B_Barnett I did not really see that coming ,realli see come
3366,0,Sun May 10 18:30:38 2009,"@Dezz_MCR i'm really sorry, but no.  i haven't been able to get online today.",realli sorri abl get onlin today
3367,1,Sat May 30 02:05:03 2009,@gheelovesyou it was good seeing you! all beautiful and what not ,good see beauti
3368,0,Mon Jun 01 06:21:50 2009,"@Mickie_1 hey mickie! apparently i missed some tweets, so sorry for your loss  weekend was beautiful, not long enough though lol.",hey mike appar miss tweet sorri loss weekend beauti long enough though lol
3369,0,Fri Jun 19 04:01:10 2009,looks like ill be goin to att 2day too       maybe ill leave with a new toy? hmmm,look like ill go att 2day mayb ill leav new toy mmm
3370,0,Sun Jun 07 12:45:37 2009,Just woke up. My back is FUCKED. What happened? I feel old. ,woke back suck happen feel old
3371,0,Sun May 31 15:19:49 2009,@kirstiealley Nice of you trying to answer the tweets.I'm also writing  some people but nobody is answering  it doesn't feel good.,nice tri answer tweetsalso write peopl nobodi answer feel good
3372,1,Sun May 31 11:33:54 2009,@Joseph0604 im also following stephen fry and michael sheen and they are legit too ,im also follow stephen fri michael sheen legit
3373,1,Fri Jun 05 09:18:37 2009,@pamderamus That makes 2 of us!  Hope you have a great weekend!!  ,make 2 us hope great weekend
3374,1,Sat Jun 06 02:12:26 2009,@MakikiGirl : nothing crazy girlie if it was count me out LOL its a tupperware without the tupperware  get it ?? Show n tell enhancements,noth crazi girl count lol tupperwar without tupperwar get show n tell enhanc
3375,0,Thu May 14 01:10:52 2009,really need to clean apartment ,realli need clean apart
3376,1,Mon Jun 15 14:35:18 2009,@erikaengle thanks! you too! ,thank
3377,1,Sun May 31 11:08:04 2009,At presse cafe with the sisterhood ,press cafe sisterhood
3378,0,Mon Jun 15 09:21:55 2009,"has a gland up, and a sore face...rotten sinuses ",gland sore facerotten singl
3379,1,Mon Jun 15 08:28:57 2009,@hannahfaulkes I am fine thank you  It is raining heavily here ... all the plants and trees getting a good drink,fine thank rain heavili plant tree get good drink
3380,0,Mon Jun 15 04:19:57 2009,Hoaaaaaaaaaaaaa  fucking DAY!,hoaaaaaaaaaaaaa fuck day
3381,0,Sun May 31 01:13:26 2009,SO glad Subo  didn't win BGT! Am very sunburnt after spending too long on the beach yesterday-ouch! ,glad sub win gt sunburnt spend long beach yesterdayouch
3382,1,Mon Jun 01 09:07:38 2009,"@SCIFI_channel I can't for tomorrow, Dollhouse is AMAZING! &lt;3 your best show by far ",tomorrow dollhous amaz lt3 best show far
3383,1,Tue Jun 02 20:07:52 2009,YAY! My photo shows up now!!! ,yay photo show
3384,0,Mon Apr 20 04:18:29 2009,@Dunkndisorderly nope  you are just a Twitter magnet ,note twitter magnet
3385,1,Sat May 09 20:21:20 2009,"@karleigh Can't wait, you &amp; Katie always end up with some of the best interviews.. ",wait amp kati alway end best interview
3386,0,Sun May 31 00:11:24 2009,@PDAonline D'oh!  I missed your show!  ,oh miss show
3387,1,Thu May 28 22:26:31 2009,@RetroRewind awww! What a great guy that Joe is ,www great guy joe
3388,1,Sun Apr 19 00:28:16 2009,Said F-it and got a Canon 5d mark2 ,said got canon 5d mark 2
3389,1,Mon Apr 20 08:00:23 2009,"@bifferlicious Good morning, have some food ",good morn food
3390,0,Mon Jun 15 12:53:25 2009,"Got a Fuckinng exam tommorow  , Just been watching the news, #iranelection,, they're right Bullshitters. If I had a Gun Id Shoot them X",got fuck exam tomorrow watch news iranelect right bullshitt gun id shoot x
3391,1,Fri Jun 05 14:57:26 2009,@Claire_Cordon  so is there another season of House comin up or was this the last season?,anoth season hous come last season
3392,0,Thu Jun 18 07:46:13 2009,@ChrisVanPatten On vacation and I only have my MB pro with me ,vacat mb pro
3393,1,Mon Jun 01 15:53:17 2009,@Smil3z_GQ was good!!! ,good
3394,1,Mon Jun 15 07:58:25 2009,@DiversityBGT WOW  First Facebook Now Twitter This Is Paradise LooL Hope Your Enjoying Your Time In The Live Tour I'm Coming On Saturday ,wow first facebook twitter paradis look hope enjoy time live tour come saturday
3395,1,Fri May 22 01:38:46 2009,@GreenEyedJessie GOOOD! im loving germany. We all gotta come out here next summer.. one big vaca  i miss you guys,good im love germani gotta come next summer one big vac miss guy
3396,0,Thu Jun 25 03:07:47 2009,found the awesomest community @ livejournal - gossip girl clothes and stuff.   its all sooooo expensive though ,found awesom commun livejourn gossip girl cloth stuff voodoo expens though
3397,0,Tue Jun 16 05:57:04 2009,"@littlefishey I hate that section too. In best Celia Johnson voice, &quot;but it's so un-British to talk about oneself and ones achievements&quot; ",hate section best cilia johnson voic quotunbritish talk oneself one achievementsquot
3398,0,Fri Jun 19 02:56:13 2009,@Pinksandi downstairs debs warehouse?! find out if they're still hiring! i wont get topshop discount though ,downstair de warehous find still hire wont get topshop discount though
3399,1,Sat May 30 21:15:29 2009,@nicbrewer that is so cool! Im watching josh groben sing... Love his voice! ,cool im watch josh green sing love voic
3400,1,Fri Jun 05 11:49:54 2009,http://twitpic.com/6om7s - This is me ,
3401,0,Mon May 18 07:20:42 2009,done with the task. continue studying ,done task continu studi
3402,0,Mon May 18 05:06:14 2009,"So tired and so hungry. I hate getting lab work done, especially when it requires me to not eat before  Can't wait til it's over!",tire hungri hate get lab work done especi requir eat wait til
3403,0,Sat May 30 15:38:20 2009,Seriously! The burn ban is gone cause we got some rain but now i cant breathe ,serious burn ban gone caus got rain cant breath
3404,1,Mon May 11 22:58:46 2009,ahh. listening to a song from the jonas brothers when they weren't as gay. inseparable   reminds me of being young aha i still hate them.,ah listen song jona brother gay insepar remind young aha still hate
3405,0,Tue Jun 23 10:03:36 2009,"@Darealamberrose That's my baby, right? You not cheating me on ya? ",babi right cheat ya
3406,1,Tue Jun 02 20:58:15 2009,My brother's the best at giving house warming presents...grey goose is better than any picture frame or plant ,brotherbest give hous warm presentsgrey goos better pictur frame plant
3407,1,Fri May 29 09:32:34 2009,Just baked chocolate molten cakes!! Very very rich and chocolaty! Anybody want some? ,bake chocol molten cake rich chocol anybodi want
3408,0,Sat May 30 15:45:58 2009,&quot;My other ride is your mother.&quot; ,quotrid motherquot
3409,1,Fri May 29 22:04:11 2009,Good morning twitter! ,good morn twitter
3410,1,Mon Jun 15 01:16:45 2009,"at work , after work play guitar, then sing , then photoshop, and twit around  normal monday that is",work work play guitar sing photoshop twin around normal monday
3411,0,Sat Jun 06 15:13:29 2009,@cookiethief3 yea i no  bt do u no y??,yea bt u
3412,1,Fri May 29 15:54:31 2009,This was the longest short week EVER.  TGIF   Yay!  Four days and nothing planned.  That's a first in a while.  I mean NOTHING.  WOOT! ;D,longest short week ever gif yay four day noth plan first mean noth foot
3413,1,Thu May 28 21:10:09 2009,....looking forward to waking up &amp; playing with my baby princess some more tomorrow. I love that baby. Stoked for this summer. ,look forward wake amp play babi princess tomorrow love babi store summer
3414,0,Thu Jun 18 17:17:01 2009,*horrible thought* what if Joe wont pick me because I'm not actually  GOING to a show?? ,horribl thought joe wont pick actual go show
3415,1,Mon Jun 01 08:59:24 2009,@dfizzy are u on iPhone ?? Lol. I'm outta school beyoncÃ© tonight!! Um that was pretii random.. Btw you making another vid soon? ,u iphon lol out school beyondã © tonight um pretti random btw make anoth vid soon
3416,0,Tue Jun 02 18:42:54 2009,London had to get five shots today I felt terrible were both miserable him from the shots me from my root canal ,london get five shot today felt terribl miser shot root canal
3417,1,Mon May 11 22:43:14 2009,@cocolee117 GOOD LUCK!!  wish u the best~!!! i really cant wait for ur new album..i believe it will be amazing ) love you~!!!!!!,good luck wish u best realli cant wait ur new albumbeliev amaz love
3418,0,Wed Jun 24 22:42:33 2009,it's like 6 am and I cannot go back to sleep ,like 6 cannot go back sleep
3419,1,Fri May 22 00:44:26 2009,Finally worked out pressing the button on the g1 headset twice skips to the next random song.  Only took me 7 months ,final work press button g1 headset twice skip next random song took 7 month
3420,1,Sun Jun 07 01:33:43 2009,I want @mileycyrus to come to Malaysia because she is awesome  Haha. Come to M... Read More: http://is.gd/RmKw,want come malaysia awesom haha come read
3421,1,Sat Jun 06 22:25:26 2009,"@4ChristinaRenee Leni, that's the Chihuahua says &quot;Thank you very much, WUFF&quot; ",len chihuahua say quotthank much wuffquot
3422,1,Fri Jun 05 14:41:26 2009,"@k_love032705  he's a beaaaautiful man, haha.",beaaaauti man haha
3423,1,Sat Jun 06 05:12:40 2009,Now everyone can leave tonight   thinking about the drunk guy from the train,everyon leav tonight think drunk guy train
3424,1,Thu Jun 04 10:51:22 2009,"@fagunbhavsar HAHAHA  come over sometime, i will sbeak it out foor you in towtallee oothentic mellu acccent ",haha come sometim speak for total authent well accent
3425,1,Sun Apr 19 09:20:05 2009,@catcarr1 Thanks for recommending me! ,thank recommend
3426,1,Mon Jun 15 04:46:06 2009,@IanRobinson seems that my first wwdc trip was more about learning how to prepare for my *next* wwdc trip. Expensive lesson ,seem first wwd trip learn prepar next wwd trip expens lesson
3427,0,Sun Jun 07 20:27:26 2009,@dannywood I'm really not feeling the fact you PUNKED on a solo opp yet again. WHY??? 3 bomb albums man... so much good music ,realli feel fact link solo opp yet 3 bomb album man much good music
3428,0,Thu Jun 25 07:48:27 2009,@LegalIvy I can't find it ,find
3429,1,Fri Jun 05 22:52:56 2009,watching King of the Hill right now... hilarious! ,watch king hill right hilari
3430,0,Mon Jun 15 19:49:20 2009,Wish i was in Hawii ,wish hawaii
3431,0,Mon Jun 15 22:49:14 2009,everyone's got their bad days..barry zito just tends to have a whole lot more than the rest of us. better luck next time barry ,everyonegot bad daysbarri rito tend whole lot rest us better luck next time barri
3432,1,Sun Jun 07 07:21:41 2009,"@mystical_maz NICE! We wanted to go for a roast or something, but weather has been quit weird. So... salad at home ",nice want go roast someth weather quit weird salad home
3433,0,Sun May 31 18:42:31 2009,was sleepy and drowsy . . . .  i dont feel to good  girlie stufff sucks . . . . chatting with my girls,sleepi draw dont feel good girl stuff suck chat girl
3434,0,Mon Jun 15 04:14:34 2009,it's too earlyyy  driving jake to work,earli drive jake work
3435,1,Sat May 09 21:16:14 2009,"@NoahBond Good Grief! I can't say much, I was driving home from Martin through IKE last fall. Be interesting to hear what he says!  ",good grief say much drive home martin ike last fall interest hear say
3436,0,Thu Jun 18 14:01:40 2009,@squarespace Lucky  I give up,lucki give
3437,1,Mon May 18 01:10:57 2009,"@leticiaah Thanks!! Post some links to Gizmoz stuff you created, and we'll send you a T-shirt ",thank post link gizmodo stuff creat send shirt
3438,0,Tue Jun 16 14:48:51 2009,I have a headache!!! ,headach
3439,0,Thu Jun 18 09:22:07 2009,@heavesighs poor thing. Bless his heart. ,poor thing bless heart
3440,0,Mon Jun 15 09:59:49 2009,"Slept in today!  After working Sat &amp; Sun, I needed it! The conference I am at officially starts this afternoon. Me-Karen= ",slept today work sat amp sun need confer offici start afternoon karen
3441,1,Mon Jun 01 20:55:03 2009,i love my dogs  ther are the cutest puppies ever alive! maybe ill try to put a pic of them up?,love dog ther test puppi ever aliv mayb ill tri put pic
3442,0,Sun Jun 21 01:37:49 2009,Back home from Stonehenge. Enjoyed the 1st few peaceful hrs until I got injured by a herd of drunken idiots who thought I was invisable ,back home stoneheng enjoy 1st peac hr got injur herd drunken idiot thought invis
3443,1,Fri May 29 08:06:06 2009,"@AlliD You wouldn't be the first, and certainly not the last. ",first certainli last
3444,1,Mon Apr 20 06:39:51 2009,"@andysowards Haha, yeah I know how that goes. Good to see you back and feeling better! Same as usual here - working hard to hardly work. ",haha yeah know goe good see back feel better usual work hard hardli work
3445,1,Sat May 30 05:12:19 2009,andy roddick advances to ROUND 4!  he's gonna meet monfils next and that will be very interesting.,andi roddick advanc round 4 gonna meet moni next interest
3446,1,Mon Jun 15 03:25:42 2009,good morning ,good morn
3447,1,Sun May 31 06:31:31 2009,"And for the record, my self esteem is back to it's normal self ",record self esteem back normal self
3448,1,Sun Jun 07 05:36:32 2009,@zoziekins i always misjudge the potency of vodka... whoops. and i did see! i flailed for you ,alway misjudg potenc vodka hoop see fail
3449,0,Fri Apr 17 21:35:21 2009,Why do we have to gv xams! isn't knowing just enough!..........generations of oppressed students must have felt the same way as I do... ,gv dam know enoughgener oppress student must felt way
3450,0,Tue Jun 16 09:37:56 2009,"@vendorprisey  yup me too!  Was worried it could be virus related, but evidently it's not just me!",yup worri could viru relat evid
3451,0,Sun Apr 19 11:54:48 2009,Intro project stuff. Wahhh! ,intro project stuff watch
3452,0,Thu Jun 25 03:14:16 2009,"morning all, whats occuring with the twitter 'followers' counter? - i've been tryin since yest 2 block some undesirables ",morn what occur twitter follow counter tri sinc ye 2 block undesir
3453,1,Sun May 17 11:07:25 2009,"@Kia_S lol, it was BEFORE I turned my phone off ",lol turn phone
3454,1,Sun Jun 07 00:21:50 2009,@scrape6o8 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,get 100 follow day use add everyon train pay vip
3455,1,Mon May 04 00:32:28 2009,"@gerdiend Woman!!  hope you have a relaxing monday as I have, cu later on this sunny monday @westerkerk",woman hope relax monday cu later sunni monday
3456,0,Sun Jun 07 21:11:32 2009,"@Lemonpi  it's too dark in the kitchen right now to get a decent picture, but I'll take pictures in the morning (it's midnight here)",dark kitchen right get decent pictur take pictur morn midnight
3457,1,Sun May 31 01:00:14 2009,"http://tinyurl.com/ry9wap Hi!!! I can visit your country. Nice pics  Tell me more about you. I can send you my pics, tell me your emai ...",hi visit countri nice pic tell send pic tell email
3458,1,Fri May 29 09:24:42 2009,@chasingphoto Hilarious appendages to my list  Thanks!,hilari appendag list thank
3459,1,Fri May 22 08:02:22 2009,@chrispallett by presence do you mean you live there? ,presenc mean live
3460,0,Fri Jun 19 08:14:12 2009,didnt get enough sleep las night so i refused to go doctors at 9 in the mornin. cudnt get up !  sowwiiiee mum..,didnt get enough sleep la night refus go doctor 9 morn count get sowwiiie mum
3461,0,Mon Jun 15 23:26:50 2009,@twitsaver ...DonÂ´t work (NOW) on my  PC  ,donâ ´ work pc
3462,1,Sun Apr 19 11:30:56 2009,"@iKiller4 I shall try that, thanks for the suggestion. ",shall tri thank suggest
3463,1,Wed Jun 03 05:16:37 2009,"NSW, CAN'T WAIT FOR GAME 2, FIRST EVER ORIGIN GAME I'LL SEE LIVE ",nsw wait game 2 first ever origin game see live
