LABEL,DATE_TIME,TEXT,preprocessed_text
1,Fri May 29 00:45:50 2009,@KimKardashian im so happy for ur sis Khole...she has the personality for it!! i would listen to her everyday..congrats!! ,"['im', 'so', 'happy', 'for', 'ur', 'sis', 'kholeshe', 'has', 'the', 'personality', 'for', 'it', 'i', 'would', 'listen', 'to', 'her', 'everydaycongrats']"
1,Mon Jun 15 06:37:37 2009,Bagels and coffee on the deck ,"['pages', 'and', 'coffee', 'on', 'the', 'deck']"
1,Fri May 29 20:29:20 2009,Hanging at The Shack with Judith watching the game. ,"['hanging', 'at', 'the', 'shack', 'with', 'judith', 'watching', 'the', 'game']"
1,Wed Jun 03 02:38:29 2009,HangerÅt fel: BBC NEWS Sound Theme  http://bit.ly/dB3Tx  NekÃ¼nk is van! MTV cinetrip!  http://bit.ly/13Jtir,"['dangerÅ', 't', 'fel', 'bbc', 'news', 'sound', 'theme', 'nekÃ', 'nk', 'is', 'van', 'mtv', 'cinetrip']"
1,Tue Apr 21 00:40:58 2009,"@timaldiss if we're talking newspapers, t'has always been dim, no? ","['if', 'were', 'talking', 'newspapers', 'that', 'always', 'been', 'dim', 'no']"
1,Fri Jun 05 09:33:14 2009,"In the office! Very little connected up yet, mind ","['in', 'the', 'office', 'very', 'little', 'connected', 'up', 'yet', 'mind']"
0,Fri May 29 10:32:28 2009,not feelin 2day ,"['not', 'feeling']"
1,Sun May 10 19:26:33 2009,@tinkerbel1013 trï¿½s excited about our upcoming rendezvous ,"['trï', 's', 'excited', 'about', 'our', 'upcoming', 'rendezvous']"
0,Thu Jun 18 20:39:58 2009,@daniweezy well my dads shutting mine off  and I have no clue how I'm going to get in contact with people.,"['well', 'my', 'dads', 'shutting', 'mine', 'off', 'and', 'i', 'have', 'no', 'clue', 'how', 'im', 'going', 'to', 'get', 'in', 'contact', 'with', 'people']"
0,Thu Jun 25 07:16:41 2009,Mmm #identica seems a bit broken after the upgrade ,"['mmm', 'identical', 'seems', 'a', 'bit', 'broken', 'after', 'the', 'upgrade']"
0,Sun Jun 07 14:20:32 2009,Glad to be back home! Time to study for a test tomorrow... ,"['glad', 'to', 'be', 'back', 'home', 'time', 'to', 'study', 'for', 'a', 'test', 'tomorrow']"
1,Mon Jun 15 17:55:40 2009,"just ordered seeds - pink cherry tomatoes, Sudduth's brandywine, moon/stars melons, assorted peppers for 2nd growing season ","['just', 'ordered', 'seeds', 'pink', 'cherry', 'tomatoes', 'sudduths', 'brandywine', 'monsters', 'melon', 'assorted', 'peppers', 'for', 'growing', 'season']"
1,Sat May 30 18:48:14 2009,"Heading to the Village @snowshoemtn!  come find me   Unless you are a creepy stalker. Then, please don't. ","['heading', 'to', 'the', 'village', 'come', 'find', 'me', 'unless', 'you', 'are', 'a', 'creepy', 'stalker', 'then', 'please', 'dont']"
1,Wed Jun 03 08:47:10 2009,@spalongal Got your email Lora! That's great! I'm counting you in - intro email coming in a few minutes!  Yay!,"['got', 'your', 'email', 'flora', 'thats', 'great', 'im', 'counting', 'you', 'in', 'intro', 'email', 'coming', 'in', 'a', 'few', 'minutes', 'yay']"
1,Mon Jun 01 06:54:33 2009,im getting nuts with the laughs of rxdj's... wohoh! ,"['im', 'getting', 'nuts', 'with', 'the', 'laughs', 'of', 'rides', 'who']"
1,Mon Jun 15 13:29:37 2009,I wonder what crazy ass shit im gonna c 2day because what I do make a nigga say damn =O but I cant complain least I got a job ,"['i', 'wonder', 'what', 'crazy', 'ass', 'shit', 'im', 'gonna', 'c', 'because', 'what', 'i', 'do', 'make', 'a', 'nigra', 'say', 'damn', 'o', 'but', 'i', 'cant', 'complain', 'least', 'i', 'got', 'a', 'job']"
0,Fri Jun 19 12:16:20 2009,@callimuffin I read it I jus dunno how to send one bak  I don't think I can from my fone lol,"['i', 'read', 'it', 'i', 'jus', 'dunno', 'how', 'to', 'send', 'one', 'bak', 'i', 'dont', 'think', 'i', 'can', 'from', 'my', 'font', 'lol']"
1,Sat May 30 16:02:10 2009,Oh dear Diversity burst Susans Boil...   shit happens  ,"['oh', 'dear', 'diversity', 'burst', 'susan', 'boil', 'shit', 'happens']"
0,Wed Jun 17 14:57:43 2009,History essay exam today. SO SCARED. ,"['history', 'essay', 'exam', 'today', 'so', 'scared']"
1,Sun Jun 07 14:21:05 2009,@ShonaQ I guess ,"['i', 'guess']"
1,Sun May 31 16:51:51 2009,I wanna play the Sims ,"['i', 'wanna', 'play', 'the', 'sims']"
0,Mon Jun 01 02:55:04 2009,"looking frantically for cheap B&amp;Bs in paris. apparently, paris &amp; cheap accommodation dont go hand in hand ","['looking', 'practically', 'for', 'cheap', 'bbs', 'in', 'paris', 'apparently', 'paris', 'cheap', 'accommodation', 'dont', 'go', 'hand', 'in', 'hand']"
0,Fri May 29 19:35:44 2009,Lost her favourite sunglasses ,"['lost', 'her', 'favourite', 'sunglasses']"
0,Sun Apr 19 08:43:37 2009,@xLittleMissTuki me too.i mean i love her in when a stranger calls but she has gotta get OUt of Joes life ,"['me', 'took', 'mean', 'i', 'love', 'her', 'in', 'when', 'a', 'stranger', 'calls', 'but', 'she', 'has', 'gotta', 'get', 'out', 'of', 'does', 'life']"
1,Wed Jun 03 02:38:10 2009,"@Twitprentice haha, you are funny def big brother (via @kirstielu) &lt;&lt; we do try ","['haha', 'you', 'are', 'funny', 'def', 'big', 'brother', 'via', 'we', 'do', 'try']"
0,Sun May 31 00:50:01 2009,@juiceegapeach lol well damn then its just a fail all the way around for me then shit ,"['lol', 'well', 'damn', 'then', 'its', 'just', 'a', 'fail', 'all', 'the', 'way', 'around', 'for', 'me', 'then', 'shit']"
0,Thu Jun 18 05:50:39 2009,Oh no! Two baby funeral's in one day. Chloe's now and Grace's on Days later ,"['oh', 'no', 'two', 'baby', 'funerals', 'in', 'one', 'day', 'chloe', 'now', 'and', 'graces', 'on', 'days', 'later']"
1,Sat Jun 06 10:45:22 2009,"drjaxxthe new tonight show backdrop set, looking a lot like super mario bros  http://bit.ly/RElFH","['drjaxxthe', 'new', 'tonight', 'show', 'backdrop', 'set', 'looking', 'a', 'lot', 'like', 'super', 'mario', 'bros']"
0,Fri May 29 20:43:17 2009,is about to watch closer. reffing tomorrow morning ,"['is', 'about', 'to', 'watch', 'closer', 'reading', 'tomorrow', 'morning']"
0,Fri May 22 02:49:39 2009,@tuesday726 sadly no.  brian will bring you back his paella. Is paella a euphemism? Only time will tell.,"['sadly', 'no', 'brian', 'will', 'bring', 'you', 'back', 'his', 'della', 'is', 'della', 'a', 'euphemism', 'only', 'time', 'will', 'tell']"
1,Tue Jun 16 02:44:46 2009,I think im gonna go. Hockey match soon and i wanna watch MTV Movie Awards  TOODLES TWEETS!,"['i', 'think', 'im', 'gonna', 'go', 'hockey', 'match', 'soon', 'and', 'i', 'wanna', 'watch', 'mtv', 'movie', 'awards', 'noodles', 'tweets']"
0,Sun Jun 07 10:18:00 2009,@kazzba Yeah I do when I remember - poor Maddie!  ,"['yeah', 'i', 'do', 'when', 'i', 'remember', 'poor', 'made']"
0,Fri Jun 05 15:52:58 2009,@ronsalcedo im broke and its no joke  im saveing up for my skates ! i miss bubu so much :'(,"['im', 'broke', 'and', 'its', 'no', 'joke', 'im', 'saving', 'up', 'for', 'my', 'skates', 'i', 'miss', 'bub', 'so', 'much']"
1,Wed Jun 03 07:54:35 2009,"Well hey, I see twitter is back to reporting the client used on tweets. Yay ","['well', 'hey', 'i', 'see', 'twitter', 'is', 'back', 'to', 'reporting', 'the', 'client', 'used', 'on', 'tweets', 'yay']"
0,Tue Jun 02 23:30:19 2009,"@CreativeSoul I used to do a few conventions a year, usually though if im doing shows, I never get to do anything im so busy ","['i', 'used', 'to', 'do', 'a', 'few', 'conventions', 'a', 'year', 'usually', 'though', 'if', 'im', 'doing', 'shows', 'i', 'never', 'get', 'to', 'do', 'anything', 'im', 'so', 'busy']"
1,Tue Jun 16 01:34:54 2009,Oh and did we also mention @MYGameloft will be around to showcase their latest greatest games? ,"['oh', 'and', 'did', 'we', 'also', 'mention', 'will', 'be', 'around', 'to', 'showcase', 'their', 'latest', 'greatest', 'games']"
1,Sun May 17 10:56:05 2009,biking over to metro park on the east side...   ,"['biking', 'over', 'to', 'metro', 'park', 'on', 'the', 'east', 'side']"
1,Mon May 18 07:41:10 2009,@AnoopDoggDesai the rumour is everywhere now. I hope that doesn't distract you. And I LOVEEEE your dance moves ,"['the', 'rumour', 'is', 'everywhere', 'now', 'i', 'hope', 'that', 'doesnt', 'distract', 'you', 'and', 'i', 'loveeee', 'your', 'dance', 'moves']"
0,Mon Jun 15 18:17:05 2009,This is lame but I don't understand the way the book explained the logic for the answer in a matching game. someone pls help? #lsat ,"['this', 'is', 'lame', 'but', 'i', 'dont', 'understand', 'the', 'way', 'the', 'book', 'explained', 'the', 'logic', 'for', 'the', 'answer', 'in', 'a', 'matching', 'game', 'someone', 'pls', 'help', 'last']"
0,Thu Jun 25 01:30:12 2009,finalizing invite list for transformers tmr. hopefully there's any empty sit for me. feel so left out when so many ppl watched it already ,"['finalizing', 'invite', 'list', 'for', 'transformers', 'tmr', 'hopefully', 'theres', 'any', 'empty', 'sit', 'for', 'me', 'feel', 'so', 'left', 'out', 'when', 'so', 'many', 'ppl', 'watched', 'it', 'already']"
0,Mon Jun 01 14:46:12 2009,Going to my moms to spend time with my brother before he leaves for the whole summer tomorrow ,"['going', 'to', 'my', 'moms', 'to', 'spend', 'time', 'with', 'my', 'brother', 'before', 'he', 'leaves', 'for', 'the', 'whole', 'summer', 'tomorrow']"
1,Sun Jun 07 12:20:08 2009,@mileycyrus cant wait to see you dec23!! ,"['cant', 'wait', 'to', 'see', 'you', 'dec']"
1,Fri Jun 05 10:18:39 2009,i want some nice food... someone make me something? ,"['i', 'want', 'some', 'nice', 'food', 'someone', 'make', 'me', 'something']"
1,Sun May 03 23:27:24 2009,@TalAter Is this the same MeatBar as the one on Sderot Chen in TLV?  Goooood ,"['is', 'this', 'the', 'same', 'meatbar', 'as', 'the', 'one', 'on', 'depot', 'chen', 'in', 'tv', 'goooood']"
1,Fri Jun 05 17:33:18 2009,"@bgstrowger also please note that as you had guests, I was exceptionally quiet at kicking out time (it was Leigh that shouted, not me) ","['also', 'please', 'note', 'that', 'as', 'you', 'had', 'guests', 'i', 'was', 'exceptionally', 'quiet', 'at', 'kicking', 'out', 'time', 'it', 'was', 'leigh', 'that', 'shouted', 'not', 'me']"
0,Tue Jun 16 23:50:26 2009,motivation to get my licence: so i can stop flaking on my friends in la ,"['motivation', 'to', 'get', 'my', 'licence', 'so', 'i', 'can', 'stop', 'flanking', 'on', 'my', 'friends', 'in', 'la']"
1,Mon Jun 15 14:35:22 2009,"@godlessgirl  I so want to. Alas, work. Soon, I'll add the &quot;1&quot; to that.","['i', 'so', 'want', 'to', 'alas', 'work', 'soon', 'ill', 'add', 'the', 'to', 'that']"
0,Fri Jun 05 15:56:10 2009,just saw that twitter will down for maintenance in a couple of hrs...ugh whatever will we do??? ,"['just', 'saw', 'that', 'twitter', 'will', 'down', 'for', 'maintenance', 'in', 'a', 'couple', 'of', 'through', 'whatever', 'will', 'we', 'do']"
0,Sun May 31 08:30:09 2009,@auburnjones want me to call your job? I'm sorry  I'm havin a rough one too our date got delayed and stuff.,"['want', 'me', 'to', 'call', 'your', 'job', 'im', 'sorry', 'im', 'having', 'a', 'rough', 'one', 'too', 'our', 'date', 'got', 'delayed', 'and', 'stuff']"
0,Sun Jun 07 15:30:48 2009,i should be in malia right now! ,"['i', 'should', 'be', 'in', 'maria', 'right', 'now']"
0,Tue Apr 21 03:26:43 2009,"One of my life goals is to see a real play. I have free tix for chicago tonight at the lyric, someone please go with me?  goodmorning.","['one', 'of', 'my', 'life', 'goals', 'is', 'to', 'see', 'a', 'real', 'play', 'i', 'have', 'free', 'six', 'for', 'chicago', 'tonight', 'at', 'the', 'lyric', 'someone', 'please', 'go', 'with', 'me', 'goodmorning']"
1,Thu May 14 04:52:17 2009,Feeling all better now! ,"['feeling', 'all', 'better', 'now']"
0,Sun May 10 08:23:18 2009,@DesiLynnsmom I'm actually going to get rid of the game. No use having it if Sam took the x-box. ,"['im', 'actually', 'going', 'to', 'get', 'rid', 'of', 'the', 'game', 'no', 'use', 'having', 'it', 'if', 'sam', 'took', 'the', 'xbox']"
1,Sun Apr 19 09:55:30 2009,@roxibear  cheering you on from the sidelines!!,"['cheering', 'you', 'on', 'from', 'the', 'sidelines']"
1,Fri May 29 23:04:30 2009,"I plan on getting the Simply Springfield website up and running next week, too - hopefully!  ","['i', 'plan', 'on', 'getting', 'the', 'simply', 'springfield', 'website', 'up', 'and', 'running', 'next', 'week', 'too', 'hopefully']"
1,Sat Jun 06 21:05:10 2009,Goodnight ,['goodnight']
0,Mon Jun 01 16:05:27 2009,"i'm gunna cry when asher &amp; kay kiss in fame  better yet, i'll close my eyes.","['im', 'gonna', 'cry', 'when', 'ashes', 'kay', 'kiss', 'in', 'fame', 'better', 'yet', 'ill', 'close', 'my', 'eyes']"
1,Sun Jun 07 00:31:32 2009,"@tpr2 Well they will grow up before you know it, so take the time now ","['well', 'they', 'will', 'grow', 'up', 'before', 'you', 'know', 'it', 'so', 'take', 'the', 'time', 'now']"
1,Sat May 30 22:01:29 2009,My kitty is the second best cuddler on this planet. ,"['my', 'kitty', 'is', 'the', 'second', 'best', 'curler', 'on', 'this', 'planet']"
1,Fri May 01 20:50:42 2009,"@JasmineTame  Hi Jas,just wondering if you got my email about having a chat? ","['hi', 'adjust', 'wondering', 'if', 'you', 'got', 'my', 'email', 'about', 'having', 'a', 'chat']"
0,Thu Jun 18 07:21:02 2009,5 days til prom and my mother is having to change my dress for me. ,"['days', 'til', 'prom', 'and', 'my', 'mother', 'is', 'having', 'to', 'change', 'my', 'dress', 'for', 'me']"
0,Sat Jun 20 19:42:50 2009,"@kschwalm Yeah, It's wet.  Looking at a damp ride home.  ","['yeah', 'its', 'wet', 'looking', 'at', 'a', 'damp', 'ride', 'home']"
1,Tue Jun 02 02:53:19 2009,@PrettyPrats i think you rock *thumbs up* take it in your stride! ,"['i', 'think', 'you', 'rock', 'thumbs', 'up', 'take', 'it', 'in', 'your', 'stride']"
0,Mon Jun 22 19:00:08 2009,@krystheilen  I actually liked that title: The Mayor of Twitterville.,"['i', 'actually', 'liked', 'that', 'title', 'the', 'mayor', 'of', 'twitterville']"
1,Sun May 17 11:02:21 2009,@Jet117: that's because your family CLEARLY rocks at life. ,"['thats', 'because', 'your', 'family', 'clearly', 'rocks', 'at', 'life']"
1,Fri May 29 00:09:20 2009,@twinkle_x thankyou!  there's a few episodes I am dying to see... *cough* Pizzy!Christmas... LOL,"['thankyou', 'theres', 'a', 'few', 'episodes', 'i', 'am', 'dying', 'to', 'see', 'cough', 'pizzychristmas', 'lol']"
0,Sun May 17 06:55:53 2009,"@Timinator You know, lamb's fry and bacon always looks and smells SO good, but i cant deal. Just cant handle the offal dude ","['you', 'know', 'lambs', 'fry', 'and', 'bacon', 'always', 'looks', 'and', 'smells', 'so', 'good', 'but', 'i', 'cant', 'deal', 'just', 'cant', 'handle', 'the', 'off', 'dude']"
1,Fri May 29 19:06:24 2009,rollerblading to paloooos! text? plans? ,"['rollerblading', 'to', 'paloooos', 'text', 'plans']"
1,Sat May 02 04:22:22 2009,"@matthew_west hey, johnson city is right around the corner from me!    i'll keep yall in my prayers!  God Bless!","['hey', 'johnson', 'city', 'is', 'right', 'around', 'the', 'corner', 'from', 'me', 'ill', 'keep', 'all', 'in', 'my', 'prayers', 'god', 'bless']"
0,Wed Jun 17 17:22:19 2009,@subclubloyal aww poor laptop   atleast you still have your PC? or did it not break or something something?,"['www', 'poor', 'laptop', 'atleast', 'you', 'still', 'have', 'your', 'pc', 'or', 'did', 'it', 'not', 'break', 'or', 'something', 'something']"
1,Sun Jun 07 13:09:18 2009,@PaulKinlan You should apply for the next series ,"['you', 'should', 'apply', 'for', 'the', 'next', 'series']"
1,Wed Jun 03 07:29:37 2009,morning twits  another long day at the barn... tagging &amp; clipping for auction,"['morning', 'twins', 'another', 'long', 'day', 'at', 'the', 'barn', 'tagging', 'clipping', 'for', 'auction']"
0,Sun Jun 07 08:09:32 2009,@mskninah yeah well nobody cares! Lol no jk jk but cuz I had a really scare dream with you in it!! ,"['yeah', 'well', 'nobody', 'cares', 'lol', 'no', 'jk', 'jk', 'but', 'cup', 'i', 'had', 'a', 'really', 'scare', 'dream', 'with', 'you', 'in', 'it']"
0,Sat May 30 00:11:30 2009,"@dylancoyle thanks. I went to see my friend Katya. Might be able to do something tomorrow evening, but getting up at 4am on Sunday ","['thanks', 'i', 'went', 'to', 'see', 'my', 'friend', 'katy', 'might', 'be', 'able', 'to', 'do', 'something', 'tomorrow', 'evening', 'but', 'getting', 'up', 'at', 'on', 'sunday']"
0,Wed Jun 17 22:30:29 2009,@matthewc  Ugh!  Me too!    I am so behind.,"['gh', 'me', 'too', 'i', 'am', 'so', 'behind']"
1,Sun Jun 07 04:50:18 2009,"I'm off, peeps. Be back laterz ","['im', 'off', 'keeps', 'be', 'back', 'later']"
0,Sun Jun 07 20:16:43 2009, no fireworks and no electrical parade this sucks now I'm going to dca,"['no', 'fireworks', 'and', 'no', 'electrical', 'parade', 'this', 'sucks', 'now', 'im', 'going', 'to', 'dca']"
0,Sun May 17 04:11:33 2009,@gogcom did you get my email about my code  not working?  When I use it it says its already been redeemed.,"['did', 'you', 'get', 'my', 'email', 'about', 'my', 'code', 'not', 'working', 'when', 'i', 'use', 'it', 'it', 'says', 'its', 'already', 'been', 'redeemed']"
1,Mon Jun 01 10:30:19 2009,@45sInYourEyes Im am in Religion. You are in geography. Hello ,"['im', 'am', 'in', 'religion', 'you', 'are', 'in', 'geography', 'hello']"
0,Mon May 18 02:07:19 2009,Hardly any sleep - go through terrible phases of getting too hot and then not sleeping - very sad day just taken my mum to the station ,"['hardly', 'any', 'sleep', 'go', 'through', 'terrible', 'phases', 'of', 'getting', 'too', 'hot', 'and', 'then', 'not', 'sleeping', 'very', 'sad', 'day', 'just', 'taken', 'my', 'mum', 'to', 'the', 'station']"
1,Sat Jun 06 07:07:14 2009,@DeniseHammock LOL. I have the laptop with me now while I fold laundry. No way I'm doing this boring job by myself. ,"['lol', 'i', 'have', 'the', 'laptop', 'with', 'me', 'now', 'while', 'i', 'fold', 'laundry', 'no', 'way', 'im', 'doing', 'this', 'boring', 'job', 'by', 'myself']"
1,Sat May 30 20:45:13 2009,IS EXCITED FOR THE COSTA RICA MEETING TOMORRAA!... OMGSH 28 DAYS TILL WE GO TO COOOOOSSSTTTAAA RRRIIICCCAAA!! ,"['is', 'excited', 'for', 'the', 'costa', 'rica', 'meeting', 'tomorrow', 'smash', 'days', 'till', 'we', 'go', 'to', 'cooooossstttaaa', 'rrriiicccaaa']"
1,Sun Apr 19 03:38:34 2009,New to Twitter!!!    Now what???  ,"['new', 'to', 'twitter', 'now', 'what']"
1,Mon Jun 01 07:56:44 2009,@OdaRygh I found you right now - but it took some effort.   (And what's followfriday?),"['i', 'found', 'you', 'right', 'now', 'but', 'it', 'took', 'some', 'effort', 'and', 'whats', 'followfriday']"
1,Fri May 29 12:47:17 2009,Supernatural! Finally!  &lt;33,"['supernatural', 'finally']"
0,Fri May 29 21:48:19 2009,So hungry! Ah greggs takes too long. We ordered over 20 minutes ago ,"['so', 'hungry', 'ah', 'eggs', 'takes', 'too', 'long', 'we', 'ordered', 'over', 'minutes', 'ago']"
1,Mon Jun 01 15:03:17 2009,@WerewolfLeah ,[]
0,Mon Jun 01 21:36:22 2009,waiting on the train  very very cold.,"['waiting', 'on', 'the', 'train', 'very', 'very', 'cold']"
0,Fri May 22 05:42:19 2009,Fucking VITAL ain't working...cant get any presentations off the internet to revise from ,"['fucking', 'vital', 'aint', 'workingcant', 'get', 'any', 'presentations', 'off', 'the', 'internet', 'to', 'revise', 'from']"
0,Fri May 22 07:13:26 2009,Is going to enjoy every bit of today before she starts studying KH tomorrow.  *groans* KH &amp; Art on Monday. How I loathe Art...,"['is', 'going', 'to', 'enjoy', 'every', 'bit', 'of', 'today', 'before', 'she', 'starts', 'studying', 'kh', 'tomorrow', 'goals', 'kh', 'art', 'on', 'monday', 'how', 'i', 'lathe', 'art']"
0,Thu May 14 04:26:56 2009,How much i wish i could hold him in my arms for one last time! ,"['how', 'much', 'i', 'wish', 'i', 'could', 'hold', 'him', 'in', 'my', 'arms', 'for', 'one', 'last', 'time']"
1,Sun Apr 19 00:42:27 2009,"@casual_intruder Awwwwww he can come, I think it'll be happening in scotland. ","['awwwwww', 'he', 'can', 'come', 'i', 'think', 'till', 'be', 'happening', 'in', 'scotland']"
0,Wed May 13 23:56:41 2009,@shaunmichaelb oh.... our summer break's almost over ,"['oh', 'our', 'summer', 'breaks', 'almost', 'over']"
0,Mon Jun 01 14:36:42 2009,"@Bruno108 work then boring stuff - washed my lovely car, visited m-in-law - rels over from australia. ate chips - diet failed tonight ","['work', 'then', 'boring', 'stuff', 'washed', 'my', 'lovely', 'car', 'visited', 'milan', 'rels', 'over', 'from', 'australia', 'ate', 'chips', 'diet', 'failed', 'tonight']"
0,Mon Jun 22 13:39:47 2009,"AHHHHHHHHHH THERES PHOTOS OF ME ON FACEBOOK, oh dear god you dont want to look at those ","['ahhhhhhhhhh', 'theres', 'photos', 'of', 'me', 'on', 'facebook', 'oh', 'dear', 'god', 'you', 'dont', 'want', 'to', 'look', 'at', 'those']"
1,Tue Apr 07 00:33:23 2009,"@CiaranCuffe  #bludget #B09 But Budget 09 happened in October, remember? ","['budget', 'but', 'budget', 'happened', 'in', 'october', 'remember']"
1,Sat Jun 06 13:59:27 2009,will be in the studio in 13 days! ,"['will', 'be', 'in', 'the', 'studio', 'in', 'days']"
1,Sun May 17 21:03:02 2009,Its been a while... hahahaha im tired ,"['its', 'been', 'a', 'while', 'hahahaha', 'im', 'tired']"
0,Fri Jun 05 23:40:47 2009,@IMEDUCATEDNSEXI HE GOT SWINE FLU ,"['he', 'got', 'swine', 'flu']"
0,Sun Jun 07 07:26:04 2009,@darthvader should have been wookiees.  oh the woes of blatant marketing!,"['should', 'have', 'been', 'cookies', 'oh', 'the', 'woes', 'of', 'blatant', 'marketing']"
1,Sun Apr 19 11:35:49 2009,@HoopinisPassion because it sucks... obviously! ,"['because', 'it', 'sucks', 'obviously']"
1,Mon Jun 01 11:16:36 2009,@hexmurda didnt know you had a baby on the way! yay - congrats ,"['didnt', 'know', 'you', 'had', 'a', 'baby', 'on', 'the', 'way', 'yay', 'contrast']"
1,Tue Jun 02 07:25:46 2009,I just finished watching Dancing with the Stars.. I'm glad Ty went home.. I also watched Real Housewives of NY Reunion and NJ premiere.  ,"['i', 'just', 'finished', 'watching', 'dancing', 'with', 'the', 'stars', 'im', 'glad', 'ty', 'went', 'home', 'i', 'also', 'watched', 'real', 'housewives', 'of', 'ny', 'reunion', 'and', 'nj', 'premiere']"
1,Sun May 31 06:13:46 2009,deleting all her previous posts here in twitter to start anew.. ,"['deleting', 'all', 'her', 'previous', 'posts', 'here', 'in', 'twitter', 'to', 'start', 'anew']"
0,Fri Jun 19 22:11:13 2009,Can't sleep for anything ,"['cant', 'sleep', 'for', 'anything']"
1,Tue Jun 16 04:40:20 2009,@vamp143 ok i'll be here waitin 4 u love you xxx ,"['ok', 'ill', 'be', 'here', 'waiting', 'u', 'love', 'you', 'xxx']"
1,Mon Jun 01 08:43:23 2009,"@PearlyWrites all work and no play, makes Lisa a dull girl. have some fun today on me!! ","['all', 'work', 'and', 'no', 'play', 'makes', 'lisa', 'a', 'dull', 'girl', 'have', 'some', 'fun', 'today', 'on', 'me']"
0,Fri Jun 19 14:20:51 2009,"Damn sad I missed The last night of chalet  somehow I just can't imagine celebrities sitting down infront of the com&amp;surfing the net, LOL.","['damn', 'sad', 'i', 'missed', 'the', 'last', 'night', 'of', 'chart', 'somehow', 'i', 'just', 'cant', 'imagine', 'celebrities', 'sitting', 'down', 'front', 'of', 'the', 'comsurfing', 'the', 'net', 'lol']"
1,Sat Jun 06 15:34:27 2009,@lashonp Now DATS what I'm talkin bout!!!   Good luck wit that....now go break a &quot;lens&quot;  LOL (sounds better than &quot;leg&quot;),"['now', 'date', 'what', 'im', 'talkin', 'bout', 'good', 'luck', 'wit', 'whatnot', 'go', 'break', 'a', 'lens', 'lol', 'sounds', 'better', 'than', 'leg']"
0,Mon May 18 04:16:04 2009,@JonasAustralia That quote is amazing. I almost have up on love  Thank you.,"['that', 'quote', 'is', 'amazing', 'i', 'almost', 'have', 'up', 'on', 'love', 'thank', 'you']"
1,Sun May 03 16:34:11 2009,Going to see X-men wit my baby tonight  Hell yizeah!!!,"['going', 'to', 'see', 'men', 'wit', 'my', 'baby', 'tonight', 'hell', 'yeah']"
1,Fri Jun 05 13:32:56 2009,@GoogleJuice @leaky_tiki Thanks for the #FF recs. ,"['thanks', 'for', 'the', 'ff', 'res']"
0,Fri May 22 04:20:28 2009,dreads costly decisions made at the last minute ,"['reads', 'costly', 'decisions', 'made', 'at', 'the', 'last', 'minute']"
0,Wed Jun 17 13:43:09 2009,@TheBook411 you never talk to me anymore. ,"['you', 'never', 'talk', 'to', 'me', 'anymore']"
1,Sun Jun 07 04:30:58 2009,"@Mmerii hahaha we bought quite a lot of things, and mine cost all together maybe 10-15 euros ?  i think my dad had a good time too ! ","['haha', 'we', 'bought', 'quite', 'a', 'lot', 'of', 'things', 'and', 'mine', 'cost', 'all', 'together', 'maybe', 'euros', 'i', 'think', 'my', 'dad', 'had', 'a', 'good', 'time', 'too']"
0,Wed Jun 17 03:04:10 2009,Ugh can't sleep for anything tonight and i have to be up early ,"['gh', 'cant', 'sleep', 'for', 'anything', 'tonight', 'and', 'i', 'have', 'to', 'be', 'up', 'early']"
1,Sun May 03 19:41:36 2009,"@markhoppus you should practice saying the word &quot;obrigado&quot; which means 'thank you', to say it for us when you come here ","['you', 'should', 'practice', 'saying', 'the', 'word', 'brigade', 'which', 'means', 'thank', 'you', 'to', 'say', 'it', 'for', 'us', 'when', 'you', 'come', 'here']"
1,Sun May 31 02:28:24 2009,@GenderQ even after i tried to help you with your headache? i see how you are ,"['even', 'after', 'i', 'tried', 'to', 'help', 'you', 'with', 'your', 'headache', 'i', 'see', 'how', 'you', 'are']"
1,Fri Jun 05 12:04:14 2009,i love @twittyamanda  ,"['i', 'love']"
0,Tue Jun 16 20:18:32 2009,ok soo im scared  ewwwwy this movies insssane!!!!,"['ok', 'soo', 'im', 'scared', 'ewwwwy', 'this', 'movies', 'insane']"
0,Sun May 03 07:14:46 2009,Coming not comic. One of my patients passed away.  they've been in and out of here for months. ,"['coming', 'not', 'comic', 'one', 'of', 'my', 'patients', 'passed', 'away', 'theyre', 'been', 'in', 'and', 'out', 'of', 'here', 'for', 'months']"
0,Fri Jun 05 11:49:36 2009,"Closest Krispy Kreme is down the highway  Wound up at All Star Donuts on Clement. Have to say, Happy Donuts on Van Ness is the best.","['closest', 'risky', 'free', 'is', 'down', 'the', 'highway', 'wound', 'up', 'at', 'all', 'star', 'debuts', 'on', 'clement', 'have', 'to', 'say', 'happy', 'debuts', 'on', 'van', 'ness', 'is', 'the', 'best']"
1,Fri May 29 10:00:40 2009,well that was a nice break.. back to work now. about to tweak this evenings news lol ,"['well', 'that', 'was', 'a', 'nice', 'break', 'back', 'to', 'work', 'now', 'about', 'to', 'tweak', 'this', 'evenings', 'news', 'lol']"
1,Mon Jun 15 00:15:49 2009,Thank you so much to everyone at The Roxy tonight! It was so much fun! We are now ready to go out and rock the country.  THANK YOU!,"['thank', 'you', 'so', 'much', 'to', 'everyone', 'at', 'the', 'proxy', 'tonight', 'it', 'was', 'so', 'much', 'fun', 'we', 'are', 'now', 'ready', 'to', 'go', 'out', 'and', 'rock', 'the', 'country', 'thank', 'you']"
